code;name;sitecode;lat;lon;start;stop;teff;lm;f;qua
MARPK;Pierre Martin;53120;45.5056;-75.1694;2012-01-04 10:30:00;2012-01-04 10:45:00;0.2500;6.200;1.250;7
MARPK;Pierre Martin;53120;45.5056;-75.1694;2012-01-04 10:45:00;2012-01-04 10:55:00;0.1700;6.200;1.250;4
MCBAA;Alastair McBeath;13186;55.1600;-1.6967;2012-01-04 00:10:00;2012-01-04 00:27:00;0.2830;5.300;1.000;0
MCBAA;Alastair McBeath;13186;55.1600;-1.6967;2012-01-04 01:05:00;2012-01-04 01:25:00;0.3330;5.300;1.000;2
MCBAA;Alastair McBeath;13186;55.1600;-1.6967;2012-01-04 01:58:00;2012-01-04 03:00:00;1.0000;5.400;1.000;11
MCBAA;Alastair McBeath;13186;55.1600;-1.6967;2012-01-04 03:40:00;2012-01-04 04:42:00;1.0000;5.520;1.000;19
MCBAA;Alastair McBeath;13186;55.1600;-1.6967;2012-01-04 04:42:00;2012-01-04 05:46:00;1.0000;5.660;1.000;39
MCBAA;Alastair McBeath;13186;55.1600;-1.6967;2012-01-04 05:46:00;2012-01-04 06:32:00;0.7500;5.650;1.000;26
NOVAD;Artyom Novichonok;60837;11.4208;107.4283;2012-01-03 20:48:00;2012-01-03 20:57:00;0.1490;5.700;1.000;0
NOVAD;Artyom Novichonok;60837;11.4208;107.4283;2012-01-03 20:57:00;2012-01-03 21:07:00;0.1560;5.700;1.000;2
NOVAD;Artyom Novichonok;60837;11.4208;107.4283;2012-01-03 21:07:00;2012-01-03 21:17:00;0.1560;5.700;1.000;1
NOVAD;Artyom Novichonok;60837;11.4208;107.4283;2012-01-03 21:18:00;2012-01-03 21:28:00;0.1640;5.700;1.000;1
NOVAD;Artyom Novichonok;60837;11.4208;107.4283;2012-01-03 21:29:00;2012-01-03 21:39:00;0.1610;5.700;1.000;1
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 03:30:00;2012-01-04 03:40:00;0.1667;6.800;1.000;7
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 03:40:00;2012-01-04 03:50:00;0.1667;6.800;1.000;11
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 03:50:00;2012-01-04 04:00:00;0.1667;6.780;1.000;5
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 04:02:00;2012-01-04 04:10:00;0.1333;6.780;1.000;6
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 04:10:00;2012-01-04 04:20:00;0.1667;6.820;1.000;9
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 04:20:00;2012-01-04 04:30:00;0.1667;6.820;1.000;12
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 04:30:00;2012-01-04 04:40:00;0.1667;6.780;1.000;8
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 04:40:00;2012-01-04 04:50:00;0.1667;6.780;1.000;5
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 04:50:00;2012-01-04 05:00:00;0.1667;6.810;1.000;12
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 05:27:00;2012-01-04 05:30:00;0.0500;6.810;1.000;3
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 05:30:00;2012-01-04 05:41:00;0.1833;6.810;1.000;7
OCAFN;Francisco Ocaña González;9864;40.0967;-2.8917;2012-01-04 05:41:00;2012-01-04 05:50:00;0.1500;6.810;1.000;9
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 00:07:00;2012-01-04 00:25:00;0.3000;5.500;1.000;3
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 00:25:00;2012-01-04 00:35:00;0.1600;5.500;1.000;1
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 00:35:00;2012-01-04 00:45:00;0.1600;5.500;1.000;3
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 00:45:00;2012-01-04 00:55:00;0.1600;5.500;1.000;2
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 00:55:00;2012-01-04 01:05:00;0.1600;5.500;1.000;0
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 01:41:00;2012-01-04 01:55:00;0.1600;5.500;1.000;2
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 01:55:00;2012-01-04 02:05:00;0.1600;5.500;1.000;2
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 02:05:00;2012-01-04 02:27:00;0.3600;5.500;1.000;5
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 02:27:00;2012-01-04 02:45:00;0.3000;5.500;1.000;5
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 02:45:00;2012-01-04 02:55:00;0.1600;5.500;1.000;5
RATEB;Ella Ratz;35009;32.0000;35.0000;2012-01-04 03:20:00;2012-01-04 03:35:00;0.2500;5.000;1.000;7
RICCA;Clara Ricken;11155;52.4419;12.8958;2012-01-04 04:38:00;2012-01-04 04:55:00;0.2830;5.640;1.110;2
RICCA;Clara Ricken;11155;52.4419;12.8958;2012-01-04 04:58:00;2012-01-04 05:14:00;0.2670;4.790;1.110;6
RICCA;Clara Ricken;11155;52.4419;12.8958;2012-01-04 05:14:00;2012-01-04 05:22:00;0.1330;4.790;1.110;5
RICCA;Clara Ricken;11155;52.4419;12.8958;2012-01-04 05:22:00;2012-01-04 05:32:00;0.1670;4.830;1.110;1
RICCA;Clara Ricken;11155;52.4419;12.8958;2012-01-04 05:32:00;2012-01-04 05:39:00;0.1170;4.560;1.000;4
RICCA;Clara Ricken;11155;52.4419;12.8958;2012-01-04 05:39:00;2012-01-04 05:49:00;0.1670;4.560;1.000;3
RICCA;Clara Ricken;11155;52.4419;12.8958;2012-01-04 05:55:00;2012-01-04 06:00:00;0.0830;4.480;1.000;2
ROJMG;Miguel Rojas ;86848;10.0619;-84.2583;2012-01-03 10:28:00;2012-01-03 10:37:00;0.1500;4.780;1.000;2
ROJMG;Miguel Rojas ;86848;10.0619;-84.2583;2012-01-03 10:38:00;2012-01-03 10:48:00;0.1700;4.780;1.000;1
ROJMU;Miguel  Rojas;9833;10.0617;-84.2583;2012-01-04 10:29:00;2012-01-04 10:35:00;0.1000;4.800;1.000;2
ROJMU;Miguel  Rojas;9833;10.0617;-84.2583;2012-01-04 10:44:00;2012-01-04 10:51:00;0.1100;4.800;1.000;4
ROJMU;Miguel  Rojas;9833;10.0617;-84.2583;2012-01-04 10:53:00;2012-01-04 10:59:00;0.1000;4.800;1.000;2
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-03 23:32:00;2012-01-03 23:44:00;0.2000;5.300;1.000;3
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-03 23:49:00;2012-01-04 00:04:00;0.2500;5.600;1.000;2
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 00:10:00;2012-01-04 00:25:00;0.2500;5.600;1.000;3
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 00:25:00;2012-01-04 00:35:00;0.1600;5.600;1.000;1
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 00:35:00;2012-01-04 00:45:00;0.1600;5.600;1.000;1
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 00:45:00;2012-01-04 00:55:00;0.1600;5.600;1.000;3
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 00:55:00;2012-01-04 01:05:00;0.1600;5.600;1.000;1
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 01:15:00;2012-01-04 01:25:00;0.1600;5.600;1.000;1
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 01:25:00;2012-01-04 01:35:00;0.1600;5.600;1.000;2
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 01:35:00;2012-01-04 01:45:00;0.1600;5.600;1.000;4
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 01:45:00;2012-01-04 01:55:00;0.1600;5.600;1.000;2
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 01:55:00;2012-01-04 02:05:00;0.1600;5.600;1.000;4
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 02:05:00;2012-01-04 02:27:00;0.3600;5.600;1.000;4
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 02:27:00;2012-01-04 02:42:00;0.2500;5.600;1.000;5
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 02:42:00;2012-01-04 02:55:00;0.2100;5.600;1.000;6
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 02:55:00;2012-01-04 03:05:00;0.1600;5.600;1.000;1
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 03:05:00;2012-01-04 03:15:00;0.1600;5.200;1.000;5
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 03:15:00;2012-01-04 03:25:00;0.1600;5.000;1.000;4
RUFRL;Raloca Rufu;84674;32.0000;35.0000;2012-01-04 03:25:00;2012-01-04 03:35:00;0.1600;4.500;1.000;3
SATMP;Mikiya Sato;19064;34.9381;139.1317;2012-01-03 18:50:00;2012-01-03 19:20:00;0.5000;5.400;1.000;1
SCHCT;Christian Schmiel;11155;52.4419;12.8958;2012-01-04 04:38:00;2012-01-04 04:49:00;0.1830;5.640;1.110;4
SCHCT;Christian Schmiel;11155;52.4419;12.8958;2012-01-04 04:49:00;2012-01-04 04:55:00;0.1000;5.640;1.111;3
SCHCT;Christian Schmiel;11155;52.4419;12.8958;2012-01-04 05:04:00;2012-01-04 05:14:00;0.1660;4.830;1.111;2
SCHCT;Christian Schmiel;11155;52.4419;12.8958;2012-01-04 05:14:00;2012-01-04 05:27:00;0.2160;4.830;1.111;1
SCHCT;Christian Schmiel;11155;52.4419;12.8958;2012-01-04 05:27:00;2012-01-04 05:39:00;0.2000;4.830;1.000;10
SCHCT;Christian Schmiel;11155;52.4419;12.8958;2012-01-04 05:39:00;2012-01-04 05:45:00;0.1000;4.830;1.000;3
SCHKG;Kai Schultze;81974;52.2436;13.2156;2012-01-04 02:35:00;2012-01-04 03:10:00;0.5000;5.560;2.500;6
SCHKG;Kai Schultze;81974;52.2436;13.2156;2012-01-04 03:10:00;2012-01-04 03:30:00;0.3300;5.560;1.100;3
SCHKG;Kai Schultze;81974;52.2436;13.2156;2012-01-04 03:35:00;2012-01-04 03:55:00;0.3300;4.800;1.100;7
SCHKH;Kai Schultze;92263;52.2436;13.2156;2012-01-04 02:35:00;2012-01-04 03:10:00;0.5000;5.560;2.500;6
SCHKH;Kai Schultze;92263;52.2436;13.2156;2012-01-04 03:10:00;2012-01-04 03:30:00;0.3300;5.560;1.100;3
SCHKH;Kai Schultze;92263;52.2436;13.2156;2012-01-04 03:35:00;2012-01-04 03:55:00;0.3300;4.800;1.100;7
SEOHG;Hideki Seo;38497;34.9381;139.1317;2012-01-03 19:20:00;2012-01-03 19:50:00;0.5000;5.100;1.000;5
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 00:28:00;2012-01-04 01:10:00;0.6800;5.570;1.000;10
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 01:10:00;2012-01-04 01:40:00;0.5000;6.410;1.000;11
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 01:40:00;2012-01-04 02:21:00;0.6800;6.530;1.000;16
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 02:21:00;2012-01-04 02:50:00;0.4800;6.550;1.000;19
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 02:50:00;2012-01-04 03:02:00;0.2000;6.670;1.000;12
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 03:02:00;2012-01-04 03:24:00;0.3700;6.670;1.000;13
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 03:24:00;2012-01-04 03:44:00;0.3200;6.670;1.000;15
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 03:44:00;2012-01-04 04:00:00;0.2700;6.670;1.000;14
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 04:00:00;2012-01-04 04:13:00;0.2200;6.590;1.000;15
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 04:13:00;2012-01-04 04:28:00;0.2300;6.350;1.000;18
STAFO;Florin Stancu;16181;45.0253;25.3217;2012-01-04 04:28:00;2012-01-04 04:49:00;0.3500;6.110;1.000;12
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 11:05:00;2012-01-04 11:20:00;0.2490;6.400;1.000;7
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 11:20:00;2012-01-04 11:36:00;0.2640;6.400;1.000;8
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 11:36:00;2012-01-04 11:51:00;0.2470;6.870;1.100;7
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 11:51:00;2012-01-04 12:07:00;0.2560;6.360;1.250;10
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 12:07:00;2012-01-04 12:22:00;0.2470;6.550;1.180;4
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 12:22:00;2012-01-04 12:37:00;0.2470;6.310;1.180;9
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 12:37:00;2012-01-04 12:52:00;0.2470;6.480;1.000;11
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 12:52:00;2012-01-04 13:05:00;0.2140;6.700;1.000;12
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 13:05:00;2012-01-04 13:17:00;0.1970;6.700;1.000;11
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 13:17:00;2012-01-04 13:27:00;0.1640;6.840;1.000;10
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 13:27:00;2012-01-04 13:35:00;0.1300;6.840;1.000;11
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 13:35:00;2012-01-04 13:46:00;0.1790;6.840;1.000;12
STOWB;Wesley Stone;13946;42.5767;-121.8681;2012-01-04 13:50:00;2012-01-04 14:05:00;0.2440;6.840;1.000;12
TAIRB;Richard Taibi;26656;38.4639;-76.9831;2012-01-04 08:37:00;2012-01-04 08:46:00;0.1500;5.000;1.000;2
TAIRB;Richard Taibi;26656;38.4639;-76.9831;2012-01-04 08:46:00;2012-01-04 08:54:00;0.1330;5.000;1.000;1
TAIRB;Richard Taibi;26656;38.4639;-76.9831;2012-01-04 08:54:00;2012-01-04 09:00:00;0.1000;5.000;1.000;0
TAIRB;Richard Taibi;26656;38.4639;-76.9831;2012-01-04 09:00:00;2012-01-04 09:07:00;0.1170;5.000;1.000;2
TAIRB;Richard Taibi;26656;38.4639;-76.9831;2012-01-04 09:07:00;2012-01-04 09:16:00;0.1500;5.000;1.000;4
TEPCF;Csilla Tepliczky;77747;47.4833;19.0417;2012-01-03 19:49:00;2012-01-03 20:35:00;0.7600;3.000;1.000;2
TEPCF;Csilla Tepliczky;77747;47.4833;19.0417;2012-01-03 20:41:00;2012-01-03 20:59:00;0.3000;3.000;1.000;0
TEPIE;Istvan Tepliczky;17122;47.6667;18.4000;2012-01-04 02:10:00;2012-01-04 02:40:00;0.5000;5.000;2.000;4
TEPIE;Istvan Tepliczky;17122;47.6667;18.4000;2012-01-04 03:40:00;2012-01-04 04:10:00;0.5000;5.000;2.000;12
TERKN;Kazumi Terakubo;36272;34.9381;139.1317;2012-01-03 18:20:00;2012-01-03 18:50:00;0.5000;5.400;1.000;2
TERKN;Kazumi Terakubo;36272;34.9381;139.1317;2012-01-03 19:50:00;2012-01-03 20:20:00;0.5000;5.400;1.000;3
TILRI;Rushikesh Tilak;29980;18.5353;73.7828;2012-01-03 23:25:00;2012-01-03 23:55:00;0.5000;4.500;1.000;3
TILRI;Rushikesh Tilak;29980;18.5353;73.7828;2012-01-04 00:00:00;2012-01-04 00:30:00;0.5000;4.500;1.000;4
TILRI;Rushikesh Tilak;29980;18.5353;73.7828;2012-01-04 00:30:00;2012-01-04 00:47:00;0.2830;4.500;1.000;3
TILRK;Rushikesh Tilak;40449;18.5353;73.7828;2012-01-04 23:10:00;2012-01-04 23:40:00;0.5000;3.800;1.000;1
TILRK;Rushikesh Tilak;40449;18.5353;73.7828;2012-01-04 23:45:00;2012-01-05 00:15:00;0.5000;4.650;1.000;3
TMP4068;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-04 02:10:00;2012-01-04 02:25:00;0.2500;6.200;1.000;5
TMP4068;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-04 02:25:00;2012-01-04 02:40:00;0.2500;6.200;1.000;5
TMP4068;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-04 02:40:00;2012-01-04 03:00:00;0.3300;6.200;1.200;6
TMP4068;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-04 04:45:00;2012-01-04 05:00:00;0.2500;5.700;1.500;5
TMP4068;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-04 05:00:00;2012-01-04 05:15:00;0.2500;5.700;1.500;11
TMP4068;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-04 05:15:00;2012-01-04 05:30:00;0.2500;5.000;1.500;3
TMP4068;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-04 05:30:00;2012-01-04 05:45:00;0.2500;5.800;1.200;12
TMP4068;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-04 05:45:00;2012-01-04 06:00:00;0.2500;5.500;1.000;11
TMP5050;Jakub Koukal;59313;49.3039;17.3961;2012-01-04 16:20:00;2012-01-04 17:20:00;1.0000;5.500;1.000;8
TMP5050;Jakub Koukal;59313;49.3039;17.3961;2012-01-04 17:20:00;2012-01-04 18:20:00;1.0000;5.700;1.260;9
TMP5050;Jakub Koukal;59313;49.3039;17.3961;2012-01-04 18:35:00;2012-01-04 19:20:00;0.7500;5.500;1.390;4
TMP5050;Jakub Koukal;59313;49.3039;17.3961;2012-01-04 19:50:00;2012-01-04 20:20:00;0.5000;5.600;1.190;2
TMP5050;Jakub Koukal;59313;49.3039;17.3961;2012-01-04 20:40:00;2012-01-04 21:40:00;1.0000;5.500;1.070;7
TMP5050;Jakub Koukal;59313;49.3039;17.3961;2012-01-04 21:40:00;2012-01-04 22:00:00;0.3300;5.500;1.460;2
TMP5050;Jakub Koukal;59313;49.3039;17.3961;2012-01-04 22:30:00;2012-01-04 23:10:00;0.6700;5.400;1.360;5
TMP5291;Branislav Savic;84315;44.2464;19.9308;2012-01-04 03:25:00;2012-01-04 03:40:00;0.2500;5.700;1.000;4
TMP5291;Branislav Savic;84315;44.2464;19.9308;2012-01-04 03:40:00;2012-01-04 03:51:00;0.1830;5.700;1.000;7
TMP5291;Branislav Savic;84315;44.2464;19.9308;2012-01-04 03:51:00;2012-01-04 04:07:00;0.2670;6.100;1.000;10
TMP5291;Branislav Savic;84315;44.2464;19.9308;2012-01-04 04:07:00;2012-01-04 04:23:00;0.2670;6.000;1.000;8
TMP5291;Branislav Savic;84315;44.2464;19.9308;2012-01-04 04:23:00;2012-01-04 04:35:00;0.2000;5.900;1.000;2
TMP5291;Branislav Savic;84315;44.2464;19.9308;2012-01-04 04:35:00;2012-01-04 04:48:00;0.2170;5.970;1.000;12
TMP5291;Branislav Savic;84315;44.2464;19.9308;2012-01-04 04:48:00;2012-01-04 05:00:00;0.2000;5.550;1.000;8
TMP6778;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-03 02:10:00;2012-01-03 03:10:00;1.0000;6.170;1.000;5
TMP6778;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-03 03:10:00;2012-01-03 04:10:00;1.0000;6.160;1.000;4
TMP6778;Jurgen Rendtel;11152;52.4594;12.9639;2012-01-03 05:00:00;2012-01-03 06:00:00;1.0000;6.110;1.000;7
TMP7525;Michel Vandeputte;94436;50.7167;3.6000;2012-01-03 22:20:00;2012-01-03 23:20:00;1.0000;5.700;1.000;2
TMP7525;Michel Vandeputte;94436;50.7167;3.6000;2012-01-03 23:20:00;2012-01-04 00:20:00;1.0000;5.900;1.000;6
TMP7525;Michel Vandeputte;94436;50.7167;3.6000;2012-01-04 00:20:00;2012-01-04 01:20:00;1.0000;6.100;1.000;7
TMP7525;Michel Vandeputte;94436;50.7167;3.6000;2012-01-04 01:20:00;2012-01-04 02:00:00;0.6700;6.100;1.000;6
TMP7525;Michel Vandeputte;94436;50.7167;3.6000;2012-01-04 02:13:00;2012-01-04 02:32:00;0.3200;6.100;1.000;8
TMP7525;Michel Vandeputte;94436;50.7167;3.6000;2012-01-04 02:55:00;2012-01-04 03:15:00;0.3300;6.300;1.000;14
TMP7525;Michel Vandeputte;94436;50.7167;3.6000;2012-01-04 05:03:00;2012-01-04 05:30:00;0.4500;6.300;1.670;15
TMP9143;Jakub Koukal;88939;49.3039;17.3961;2012-01-03 16:20:00;2012-01-03 17:20:00;1.0000;5.700;1.000;5
TMP9143;Jakub Koukal;88939;49.3039;17.3961;2012-01-03 17:20:00;2012-01-03 18:20:00;1.0000;5.600;1.070;4
TMP9143;Jakub Koukal;88939;49.3039;17.3961;2012-01-03 18:20:00;2012-01-03 19:20:00;1.0000;5.600;1.130;3
TMP9143;Jakub Koukal;88939;49.3039;17.3961;2012-01-03 19:20:00;2012-01-03 20:20:00;1.0000;5.300;1.210;3
TMP9143;Jakub Koukal;88939;49.3039;17.3961;2012-01-03 20:20:00;2012-01-03 21:20:00;1.0000;5.100;1.340;2
UCHSC;Shigeo Uchiyama;86080;35.1572;140.1969;2012-01-03 18:10:00;2012-01-03 18:40:00;0.5000;5.500;1.150;4
UCHSC;Shigeo Uchiyama;86080;35.1572;140.1969;2012-01-03 18:40:00;2012-01-03 19:10:00;0.5000;5.500;1.120;2
UCHSC;Shigeo Uchiyama;86080;35.1572;140.1969;2012-01-03 19:14:00;2012-01-03 19:52:00;0.6330;5.500;1.090;6
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 16:57:00;2012-01-04 17:12:00;0.2500;5.300;1.000;6
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 17:12:00;2012-01-04 17:27:00;0.2500;5.500;1.000;5
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 17:27:00;2012-01-04 17:42:00;0.2500;5.600;1.000;1
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 17:42:00;2012-01-04 17:57:00;0.2500;5.600;1.000;6
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 17:57:00;2012-01-04 18:12:00;0.2500;5.600;1.000;6
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 18:12:00;2012-01-04 18:27:00;0.2500;5.600;1.000;9
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 18:27:00;2012-01-04 18:42:00;0.2500;5.600;1.000;3
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 18:42:00;2012-01-04 18:57:00;0.2500;5.600;1.000;6
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 19:00:00;2012-01-04 19:15:00;0.2500;5.600;1.000;6
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 19:15:00;2012-01-04 19:30:00;0.2500;5.600;1.000;4
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 19:30:00;2012-01-04 19:45:00;0.2500;5.600;1.000;6
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 19:45:00;2012-01-04 20:00:00;0.2500;5.600;1.000;9
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 20:00:00;2012-01-04 20:15:00;0.2500;5.600;1.000;5
UCHSD;Shigeo Uchiyama;61474;35.1572;140.1969;2012-01-04 20:15:00;2012-01-04 20:30:00;0.2500;5.600;1.000;7
VANPH;Peter van Leuteren;3049;52.3014;6.6956;2012-01-04 00:42:00;2012-01-04 01:00:00;0.3000;5.700;1.000;2
VANPH;Peter van Leuteren;3049;52.3014;6.6956;2012-01-04 01:00:00;2012-01-04 01:15:00;0.2500;5.700;1.000;4
VANPH;Peter van Leuteren;3049;52.3014;6.6956;2012-01-04 01:15:00;2012-01-04 01:30:00;0.2500;5.700;1.000;2
VANPH;Peter van Leuteren;3049;52.3014;6.6956;2012-01-04 01:30:00;2012-01-04 01:40:00;0.1700;5.800;1.200;2
VANPH;Peter van Leuteren;3049;52.3014;6.6956;2012-01-04 03:01:00;2012-01-04 03:14:00;0.2100;6.000;1.200;8
VANPH;Peter van Leuteren;3049;52.3014;6.6956;2012-01-04 03:50:00;2012-01-04 03:54:00;0.0700;6.000;1.200;1
WAGSP;spandan waghmare;39397;18.3875;73.6128;2012-01-03 22:30:00;2012-01-03 22:45:00;0.2500;5.420;1.000;2
WAGSP;spandan waghmare;39397;18.3875;73.6128;2012-01-03 22:45:00;2012-01-03 23:00:00;0.2500;5.420;1.000;1
WAGSP;spandan waghmare;39397;18.3875;73.6128;2012-01-03 23:00:00;2012-01-03 23:15:00;0.2500;5.420;1.000;2
WAGSP;spandan waghmare;39397;18.3875;73.6128;2012-01-03 23:20:00;2012-01-03 23:35:00;0.2500;5.420;1.000;2
WAGSP;spandan waghmare;39397;18.3875;73.6128;2012-01-03 23:35:00;2012-01-03 23:50:00;0.2500;5.420;1.000;0
WAGSP;spandan waghmare;39397;18.3875;73.6128;2012-01-03 23:50:00;2012-01-04 00:05:00;0.2500;5.420;1.000;3
WUSOA;Oliver Wusk;11110;52.4167;13.3333;2012-01-04 00:54:00;2012-01-04 01:22:00;0.4670;5.670;1.000;5
WUSOA;Oliver Wusk;11110;52.4167;13.3333;2012-01-04 01:22:00;2012-01-04 01:54:00;0.5330;5.670;1.100;4
WUSOA;Oliver Wusk;11110;52.4167;13.3333;2012-01-04 02:08:00;2012-01-04 02:24:00;0.2670;5.690;1.050;2
WUSOA;Oliver Wusk;11110;52.4167;13.3333;2012-01-04 02:32:00;2012-01-04 03:05:00;0.3990;5.690;1.000;4
