code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
ANKJA;JAYANT ANKAMWAR;3747;19.2822;77.5100;2015-11-17 19:15:00;2015-11-17 23:15:00;6.200;0;0;0;0;0;0;1;2;1;0;0;0;0;0
AUNSN;SHRINIVAS AUNDHKAR;69923;19.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.200;0;0;0;0;1;4;3;12;6;1;0;0;0;0
AUNSV;SHRINIVAS  AUNDHKAR;79780;19.2822;77.5100;2015-11-17 19:15:00;2015-11-17 23:15:00;6.300;0;0;0;1;0;1;3;2;5;0;0;0;0;0
DADNI;NILESH DADHALE;9288;19.2822;77.5100;2015-11-17 19:15:00;2015-11-17 23:15:00;6.200;0;0;0;0;1;3;4;1;1;0;0;0;0;0
DESME;MAYURESH DESAI;4623;19.2567;73.2992;2015-11-17 21:00:00;2015-11-17 22:30:00;5.250;0;0;0;0;0;0;1;2;6;6;0;0;0;0
DESME;MAYURESH DESAI;4623;19.2567;73.2992;2015-11-17 22:30:00;2015-11-18 00:00:00;5.210;0;0;0;0;0;0;0;1;7;6;0;0;0;0
JADRH;ROHINI JADHAV;55975;19.2822;77.5100;2015-11-17 19:15:00;2015-11-17 23:15:00;6.400;0;0;0;1;0;1;3;2;5;0;0;0;0;0
JADRO;ROHINI JADHAV;61342;18.3219;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.300;0;0;0;0;1;4;3;12;6;1;0;0;0;0
JOSBA;Bhargav Joshi;34250;22.2500;73.3333;2015-11-17 20:15:00;2015-11-17 23:10:00;5.600;0;0;0;0;0;0;0;0;0;1;0;0;0;0
KANAB;ASMITA KANADE;29198;19.2822;77.5100;2015-11-17 19:15:00;2015-11-17 23:15:00;6.200;0;0;0;0;0;0;1;1;2;0;0;0;0;0
KANAT;ASMITA KANADE;84435;18.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.200;0;0;0;0;2;0;2;3;0;0;0;0;0;0
KENSA;SWATI KENDRE;84114;19.2822;77.5100;2015-11-17 19:15:00;2015-11-17 23:15:00;6.300;0;0;0;0;1;3;4;1;1;0;0;0;0;0
KENSW;SWATI KENDRE;39364;18.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.300;0;0;0;0;0;1;2;2;0;0;0;0;0;0
KULSB;SNEHA KULKARNI;85468;18.6000;73.5000;2015-11-18 00:00:00;2015-11-18 00:10:00;5.100;0;0;0;0;0;0;0;1;0;0;0;0;0;0
MALSW;SWATI MALODE;47364;18.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.100;0;0;0;0;1;0;0;0;0;0;0;0;0;0
MCBAE;Alastair McBeath;13186;55.1600;-1.6967;2015-11-07 23:20:00;2015-11-08 00:25:00;5.900;0;0;0;0;0;0;0;0;0;1;0;0;0;0
MCBAE;Alastair McBeath;13186;55.1600;-1.6967;2015-11-08 00:25:00;2015-11-08 01:30:00;5.900;0;0;0;0;0;0;0;0;1;0;0;0;0;0
MCBAH;Alastair McBeath;13186;55.1600;-1.6967;2015-11-13 00:23:00;2015-11-13 01:26:00;5.900;0;0;0;0;0;0;0;1;0;0;0;0;0;0
PANHA;HARSHPRIYA PANDIT;29429;18.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.100;0;0;0;0;0;1;2;2;0;0;0;0;0;0
PATAN;ANUP PATIL;8981;18.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.156;0;0;0;0;1;0;5;0;1;0;0;0;0;0
PATAU;ANUP PATIL;68662;19.2822;77.5100;2015-11-17 19:15:00;2015-11-17 23:15:00;6.400;0;0;0;0;0;1;2;3;4;3;0;0;0;0
RATSA;SAJANA RATHOD;68363;18.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.156;0;0;0;0;1;0;5;0;1;0;0;0;0;0
RATSJ;SAJANA RATHOD;88822;19.2822;77.5100;2015-11-17 19:15:00;2015-11-17 23:15:00;6.300;0;0;0;0;0;1;2;3;4;3;0;0;0;0
SALPG;PRAGATI SALPE;70789;18.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.100;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SALPI;PRAGATI  SALPE;74850;19.2822;77.5100;2015-11-17 19:15:00;2015-11-17 23:15:00;6.200;0;0;0;0;1;3;4;1;1;0;0;0;0;0
SALPR;PRAGATI SALPE;1215;18.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.100;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SALPT;PRAGATI SALPE;29360;18.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.100;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SANRM;RAMANI SANAP;76912;18.8450;77.3219;2015-11-16 19:07:00;2015-11-16 22:30:00;6.200;0;0;0;0;2;0;2;3;0;0;0;0;0;0
SOMYO;YOGINI SOMAN;39491;18.6000;73.5000;2015-11-18 00:00:00;2015-11-18 00:10:00;5.100;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TMP4847;Terrence Ross;90621;30.2767;-103.5961;2015-11-18 06:48:00;2015-11-18 07:48:00;6.360;0;0;0;0;0;0;0;0;1;1;0;0;0;0
TMP4847;Terrence Ross;90621;30.2767;-103.5961;2015-11-18 07:48:00;2015-11-18 09:00:00;6.550;0;0;0;0;0;0;0;0;2;4;0;0;0;0
TMP5875;Terrence Ross;75389;30.2767;-103.5961;2015-11-13 09:24:00;2015-11-13 10:24:00;6.270;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TMP7422;Terrence Ross;59783;30.2767;-103.5961;2015-11-19 07:58:00;2015-11-19 08:58:00;6.360;0;0;0;0;0;0;0;1;1;0;0;0;0;0
TMP7422;Terrence Ross;59783;30.2767;-103.5961;2015-11-19 08:58:00;2015-11-19 10:03:00;6.500;0;0;0;0;0;0;1;1;1;0;0;0;0;0
TMP9515;Terrence Ross;10192;30.2767;-103.5961;2015-11-22 09:23:00;2015-11-22 10:23:00;6.060;0;0;0;0;0;0;2;1;2;1;0;1;0;0
TMP9515;Terrence Ross;10192;30.2767;-103.5961;2015-11-22 10:23:00;2015-11-22 11:00:00;6.500;0;0;0;0;0;0;0;2;1;1;0;0;0;0
WAGSN;Spandan Waghmare;20268;18.5928;73.5153;2015-11-17 22:20:00;2015-11-17 22:30:00;5.100;0;0;0;0;1;0;0;0;0;0;0;0;0;0
WAGSN;Spandan Waghmare;20268;18.5928;73.5153;2015-11-17 23:10:00;2015-11-17 23:20:00;5.100;0;0;0;0;0;0;1;0;0;0;0;0;0;0
WAGSN;Spandan Waghmare;20268;18.5928;73.5153;2015-11-17 23:40:00;2015-11-17 23:50:00;5.100;0;0;0;0;0;0;2;0;0;0;0;0;0;0
WINRW;Roland Winkler;11711;51.2900;12.3600;2015-11-08 01:20:00;2015-11-08 02:30:00;6.180;0;0;0;0;0;0;0;0.5;0.5;0.5;0.5;0;0;0
