code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
AGUSA;Salvador Aguirre;52503;41.0967;-73.5522;2011-01-04 09:35:00;2011-01-04 09:48:00;4.500;0;0;0;0;0;0;0;0;4;1;0;0;0;0
ALTHA;Hamed Altafi;27106;38.5908;46.4556;2011-01-03 20:27:00;2011-01-03 20:47:00;5.800;0;0;0;0;0;0;0;0;1;2;2;0;0;0
ALTHA;Hamed Altafi;27106;38.5908;46.4556;2011-01-03 20:47:00;2011-01-03 21:07:00;5.800;0;0;0;0;0;0;0;0;1;3;1;0;0;0
ALTHA;Hamed Altafi;27106;38.5908;46.4556;2011-01-03 21:17:00;2011-01-03 21:37:00;6.000;0;0;0;0;0;0;0;0;1;1;4;0;0;0
ALTHA;Hamed Altafi;27106;38.5908;46.4556;2011-01-03 21:37:00;2011-01-03 21:57:00;6.200;0;0;0;0;0;0;0;0;0;1;1;0;0;0
ALTHA;Hamed Altafi;27106;38.5908;46.4556;2011-01-03 22:04:00;2011-01-03 22:24:00;6.700;0;0;0;0;0;0;0;0;2;2;2;0;0;0
ALTHA;Hamed Altafi;27106;38.5908;46.4556;2011-01-03 22:24:00;2011-01-03 22:44:00;6.700;0;0;0;0;0;0;0;1;5;2;2;0;0;0
ALTHA;Hamed Altafi;27106;38.5908;46.4556;2011-01-03 22:44:00;2011-01-03 23:04:00;6.500;0;0;0;0;0;0;0;1;6;2;2;0;0;0
ALTHA;Hamed Altafi;27106;38.5908;46.4556;2011-01-03 23:05:00;2011-01-03 23:25:00;6.500;0;0;0;0;0;0;0;0;2;3;2;0;0;0
BAREL;Elena Barsky;23146;31.5000;34.8833;2011-01-04 00:10:00;2011-01-04 00:40:00;5.800;0;0;0;0;0;1;1;0;2;2;1;1;0;0
BAREL;Elena Barsky;23146;31.5000;34.8833;2011-01-04 01:00:00;2011-01-04 01:50:00;5.800;0;0;0;0;0;0;2;1;1;2;2;1;0;0
BHASC;Suresh  Bhattarai;81443;27.7167;85.3167;2011-01-03 22:15:00;2011-01-04 00:15:00;3.850;0;0;0;2;0;0;0;5;7;2;0;0;0;0
BRIJF;Jens Briesemeister;69082;48.6167;9.3500;2011-01-04 03:14:00;2011-01-04 03:29:00;5.000;0;0;0;0;0;0;0;5;0;3;0;0;0;0
BRIJF;Jens Briesemeister;69082;48.6167;9.3500;2011-01-04 03:29:00;2011-01-04 03:44:00;5.000;0;0;0;0;0;0;0;3;2;0;0;0;0;0
BRIJF;Jens Briesemeister;69082;48.6167;9.3500;2011-01-04 03:44:00;2011-01-04 03:59:00;4.000;0;0;0;1;0;0;0;3;0;0;0;0;0;0
BRIJF;Jens Briesemeister;69082;48.6167;9.3500;2011-01-04 03:59:00;2011-01-04 04:14:00;5.000;0;0;0;0;0;0;0;2;0;0;0;0;0;0
CERJA;JAKUB CERNY;43215;49.5906;14.6169;2011-01-04 01:25:00;2011-01-04 01:40:00;6.800;0;0;0;0;0;0;0;0;0;1.5;2;2;0.5;0
CERJA;JAKUB CERNY;43215;49.5906;14.6169;2011-01-04 01:40:00;2011-01-04 01:55:00;6.500;0;0;0;0;0.5;2.5;2;1.5;1.5;1.5;3;1;1.5;0
CERJA;JAKUB CERNY;43215;49.5906;14.6169;2011-01-04 01:55:00;2011-01-04 02:10:00;6.800;0;0;0;0.5;0.5;0;1;2;3;2;2.5;2;1.5;0
CERJA;JAKUB CERNY;43215;49.5906;14.6169;2011-01-04 02:10:00;2011-01-04 02:25:00;7.000;0;0;0;0;0;1.5;2.5;0;3;1;1.5;2.5;1;0
COSDA;Daniel Cosovanu;90750;47.7869;25.8392;2011-01-04 00:00:00;2011-01-04 01:30:00;5.090;0;0;0;0;0;0;0;0;2;3;10;5;0;0
COSDA;Daniel Cosovanu;90750;47.7869;25.8392;2011-01-04 01:30:00;2011-01-04 02:00:00;5.090;0;0;0;0;0;0;1;3;1;3;1;0;0;0
DANAA;Anderson Dantas;15885;-6.4931;-36.3956;2011-01-06 06:40:00;2011-01-06 06:55:00;6.000;0;0;0;0;0;0;0;0;0;1;0;0;0;0
DAVMA;MARK DAVIS;25259;32.7583;-79.8556;2011-01-04 05:43:00;2011-01-04 06:28:00;5.150;0;0;0;0;0;0;1;2;0;1;0;0;0;0
DAVMA;MARK DAVIS;25259;32.7583;-79.8556;2011-01-04 06:38:00;2011-01-04 08:01:00;5.190;0;0;0;0;0;0;0;2;3;3;3;0;0;0
DEVCD;chander devgun;5823;28.7083;77.6556;2011-01-04 21:30:00;2011-01-04 21:45:00;4.000;0;0;0;0;0;1;1;1;2;0;0;0;0;0
