code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
ADATO;Tomasz Adam;32169;50.5606;21.1667;2009-08-11 23:00:00;2009-08-12 00:00:00;3.000;0;0;0;1;0;1;0;0;0;0;0;0;0;0
ADATO;Tomasz Adam;60652;50.5606;21.1667;2009-08-12 00:20:00;2009-08-12 01:00:00;3.400;0;0;1;0;1;1;1;0;1;0;0;0;0;0
ADATO;Tomasz Adam;60652;50.5606;21.1667;2009-08-12 01:00:00;2009-08-12 02:00:00;3.200;0;0;0;0;1;1;1;0;1;0;0;0;0;0
ADATO;Tomasz Adam;72033;50.5600;21.1667;2009-08-12 20:00:00;2009-08-12 20:20:00;4.500;0;0;0;1;0;0;0;1;0;0;0;0;0;0
ADATO;Tomasz Adam;72033;50.5600;21.1667;2009-08-12 20:20:00;2009-08-12 21:00:00;5.500;0;0;1;0;1;2;1;2;7;4;2;0;0;0
ADATO;Tomasz Adam;72033;50.5600;21.1667;2009-08-12 21:20:00;2009-08-12 21:35:00;4.000;0;0;0;0;0;4;1;1;1;0;0;0;0;0
ADATO;Tomasz Adam;72033;50.5600;21.1667;2009-08-12 21:40:00;2009-08-12 22:40:00;4.500;1;0;0;2;1;3;2;3;3;3;2;0;0;0
ADATO;Tomasz Adam;72033;50.5600;21.1667;2009-08-12 23:00:00;2009-08-12 23:30:00;3.500;0;0;1;0;0;0;3;0;1;0;0;0;0;0
ADATO;Tomasz Adam;12259;50.5600;21.1667;2009-08-13 00:20:00;2009-08-13 00:50:00;4.500;0;0;0;1;0;1;0;2;1;0;0;0;0;0
ADATO;Tomasz Adam;93430;50.5583;21.1667;2009-08-13 19:50:00;2009-08-13 21:00:00;6.300;0;0;0;0;0;2;4;6;0;2;0;1;1;0
ADATO;Tomasz Adam;93430;50.5583;21.1667;2009-08-13 22:30:00;2009-08-14 01:30:00;3.000;0;0;0;0;0;0;2;1;1;0;0;0;0;0
ADATO;Tomasz Adam;49936;50.5600;21.1667;2009-08-15 20:15:00;2009-08-15 21:00:00;6.500;0;0;0;0;0;0;0;1;0;1;0;1;0;0
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2009-07-27 08:20:00;2009-07-27 09:20:00;6.000;0;0;0;0;0;0;0;1;1;1;0;0;0;0
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2009-07-27 09:20:00;2009-07-27 10:20:00;6.000;0;0;0;0;0;0;0;0;0;1;0;0;0;0
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2009-07-27 10:20:00;2009-07-27 11:20:00;6.000;0;0;0;0;0;0;0;0;2;2;1;0;0;0
