code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
AMOAW;Alexandre Amorim;22517;-27.6611;-48.5450;2014-05-03 06:22:00;2014-05-03 09:00:00;5.440;0;0;0;0;0;0;0;0;3;4;0;0;0;0
AMOAY;Alexandre Amorim;22517;-27.6611;-48.5450;2014-05-04 07:25:00;2014-05-04 08:56:00;4.981;0;0;0;0;0;0;0;2;3;1;0;0;0;0
CARAI;Adair Cardozo;22517;-27.6611;-48.5450;2014-05-03 07:40:00;2014-05-03 09:00:00;4.500;0;0;0;0;0;0;0;0;2;1;0;0;0;0
COOTS;TIM COOPER;41003;-26.0902;28.3161;2014-05-02 01:30:00;2014-05-02 02:35:00;5.900;0;0;0;0;0;0;0;0;0;1.5;0.5;0;0;0
COOTT;TIM COOPER;41003;-26.0902;28.3161;2014-05-03 01:30:00;2014-05-03 02:30:00;5.800;0;0;0;0;0;0;0;1;2;0;0.5;0.5;0;0
COOTT;TIM COOPER;41003;-26.0902;28.3161;2014-05-03 02:30:00;2014-05-03 03:32:00;5.850;0;0;0;0;0;0;0;0;0;1;1;1;0;0
COOTU;TIM COOPER;41003;-26.0902;28.3161;2014-05-04 01:30:00;2014-05-04 02:30:00;5.200;0;0;0;0;0;1;1;0;0;1;1;0;0;0
COOTU;TIM COOPER;41003;-26.0902;28.3161;2014-05-04 02:30:00;2014-05-04 03:30:00;5.450;0;0;0;0;0;0;1;1;0;0;0;1;0;0
COOTV;TIM COOPER;41003;-26.0902;28.3161;2014-05-05 01:30:00;2014-05-05 02:30:00;5.350;0;0;0;0;0;0;0;1;0;2;0.5;0.5;0;0
COOTV;TIM COOPER;41003;-26.0902;28.3161;2014-05-05 02:30:00;2014-05-05 03:25:00;5.500;0;0;0;0;0;0;0;1;0;0;1;0;0;0
COOTW;TIM COOPER;41003;-26.0902;28.3161;2014-05-08 01:40:00;2014-05-08 02:40:00;5.400;0;0;0;0;0;0;0;0;1;2;3;0;0;0
COOTW;TIM COOPER;41003;-26.0902;28.3161;2014-05-08 02:40:00;2014-05-08 03:40:00;5.550;0;0;0;0;0;0;0;1;0.5;2.5;2;0;0;0
DAVME;Mark Davis;69220;33.0322;-80.3869;2014-05-06 06:38:00;2014-05-06 07:38:00;5.720;0;0;0;0;0;0;0;0;3;2;0;0;0;0
DAVME;Mark Davis;69220;33.0322;-80.3869;2014-05-06 07:38:00;2014-05-06 08:38:00;5.720;0;0;0;0;0;0;0;2;2;1;0;0;0;0
DAVME;Mark Davis;69220;33.0322;-80.3869;2014-05-06 08:38:00;2014-05-06 09:38:00;5.560;0;0;0;0;0;0;0;2;4;2;1;0;0;0
HICGH;Gabriel Hickel;22928;-22.4008;-45.5350;2014-05-05 07:07:00;2014-05-05 07:39:00;6.110;0;0;0;0;0;0;0;1;3;2;1;0;0;0
HICGH;Gabriel Hickel;22928;-22.4008;-45.5350;2014-05-05 07:39:00;2014-05-05 08:11:00;5.950;0;0;0;0;1;0;0;2;1;0;2;0;0;0
HICGJ;Gabriel Hickel;82675;-22.4008;-45.5350;2014-05-06 06:33:00;2014-05-06 07:00:00;6.050;0;0;0;0;0;1;1;0;2;0;3;0;0;0
HICGJ;Gabriel Hickel;82675;-22.4008;-45.5350;2014-05-06 07:00:00;2014-05-06 07:30:00;6.120;0;0;0;0;0;1;0;0;1;1;1;0;0;0
HICGJ;Gabriel Hickel;82675;-22.4008;-45.5350;2014-05-06 07:30:00;2014-05-06 08:00:00;6.150;0;0;0;0;0;0;1;0;0;2;0;0;0;0
HICGJ;Gabriel Hickel;82675;-22.4008;-45.5350;2014-05-06 08:00:00;2014-05-06 08:20:00;5.950;0;0;0;0;0;1;0;1;1;4;1;0;0;0
HUGGB;Glenn Hughes;9202;39.0000;-110.2500;2014-05-08 10:40:00;2014-05-08 11:10:00;6.000;0;0;0;0;0;0;0;0;2;1;2;0;0;0
MAKML;Maria Makarova;21848;34.0150;44.7283;2014-05-02 20:10:00;2014-05-02 20:50:00;6.500;0;0;0;0;0;0;1;0;1;0;0;0;0;0
MAKML;Maria Makarova;21848;34.0150;44.7283;2014-05-02 21:20:00;2014-05-02 22:00:00;6.500;0;0;0;0;0;0;0;1;0;0;0;0;0;0
MAKML;Maria Makarova;21848;34.0150;44.7283;2014-05-02 23:30:00;2014-05-03 00:10:00;6.500;0;0;0;0;0;0;0;0;1;0;0;0;0;0
RATEJ;Ella Ratz;50403;30.5278;34.6250;2014-05-02 23:46:00;2014-05-03 00:13:00;6.000;0;0;0;0;0;1;0;0;0;1;0;0;0;0
RENIB;Ina Rendtel;36480;9.3733;54.1544;2014-05-03 01:17:00;2014-05-03 01:44:00;6.300;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TMP114;Terrence Ross;84455;30.2767;-103.5961;2014-05-07 08:28:00;2014-05-07 09:30:00;6.170;0;0;0;0;0;0;0;1;0;2;3;0;0;0
TMP114;Terrence Ross;84455;30.2767;-103.5961;2014-05-07 09:30:00;2014-05-07 10:30:00;6.170;0;0;0;0;0;0;0;2;2;2;2;1;0;0
TMP114;Terrence Ross;84455;30.2767;-103.5961;2014-05-07 10:30:00;2014-05-07 11:00:00;6.170;0;0;0;0;0;0;3;2;3;3;2;0;0;0
TMP1571;Branislav  Savic;91393;44.1994;19.8250;2014-05-06 00:28:00;2014-05-06 02:13:00;6.191;0;0;0;0;0;1;1;1.5;1.5;1;0;0;0;0
TMP1713;Terrence Ross;4132;30.2767;-103.5961;2014-05-09 08:49:00;2014-05-09 09:30:00;6.170;0;0;0;0;0;0;0;0;1;1;0;0;0;0
TMP1713;Terrence Ross;4132;30.2767;-103.5961;2014-05-09 09:30:00;2014-05-09 10:50:00;6.170;0;0;0;0;0;0;0;3;0;0;1;0;0;0
TMP1786;Anna Levina;35143;30.5278;34.6250;2014-05-02 22:55:00;2014-05-03 00:30:00;6.100;0;0;0;0;0;1;1;0;1;2;1;0;0;0
TMP2001;Terrence Ross;23461;30.2767;-103.5961;2014-05-05 08:52:00;2014-05-05 09:30:00;6.170;0;0;0;0;0;0;0;0;0;1;1;0;0;0
TMP2001;Terrence Ross;23461;30.2767;-103.5961;2014-05-05 09:30:00;2014-05-05 10:30:00;6.170;0;0;0;0;0;1;1;2;0;1;4;1;0;0
TMP2179;Branislav Savi?;10875;44.2467;19.9306;2014-05-09 01:05:00;2014-05-09 01:30:00;5.200;0;0;0;0;0;0;0;0;1;0;0;0;0;0
TMP2438;Jurgen Rendtel;15556;28.2972;-16.5083;2014-05-28 02:20:00;2014-05-28 05:02:00;6.520;0;0;0;0;0;0;0;0;1.5;1.5;1;0;0;0
TMP2610;Branislav Savic;21144;44.2467;19.9306;2014-05-10 01:42:00;2014-05-10 02:15:00;5.300;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TMP2946;Salvador Aguirre;57775;29.2175;-110.7606;2014-05-06 09:46:00;2014-05-06 10:47:00;6.200;0;0;1;1;0;1;0;1;5;1;1;0;0;0
TMP3652;Michel Vandeputte;23498;50.7289;3.6144;2014-05-04 23:50:00;2014-05-05 03:00:00;6.027;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TMP393;Terrence Ross;80833;30.2767;-103.5961;2014-05-06 08:53:00;2014-05-06 09:30:00;6.170;0;0;0;0;0;0;0;0;0;2;0;1;0;0
TMP393;Terrence Ross;80833;30.2767;-103.5961;2014-05-06 09:30:00;2014-05-06 10:30:00;6.170;0;0;0;0;0;0;0;2;4;3;1;0;0;0
TMP4056;Karoly  Jonas;17122;47.6667;18.4000;2014-05-05 23:30:00;2014-05-05 23:50:00;6.000;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TMP4056;Karoly  Jonas;17122;47.6667;18.4000;2014-05-06 00:30:00;2014-05-06 01:25:00;6.000;0;0;0;0;0;0;1;0;2;0;0;0;0;0
TMP4056;Karoly  Jonas;17122;47.6667;18.4000;2014-05-06 01:25:00;2014-05-06 01:55:00;6.000;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TMP4125;Terrence Ross;58723;30.2767;-103.5961;2014-05-04 08:55:00;2014-05-04 09:55:00;6.190;0;0;0;0;0;0;0;1;1;1;4;0;0;0
TMP4125;Terrence Ross;58723;30.2767;-103.5961;2014-05-04 09:55:00;2014-05-04 10:30:00;6.190;0;0;0;0;0;0;0;0;1;1;2;0;0;0
TMP4310;Alexandr Maidik;29989;47.7169;37.5572;2014-05-07 22:20:00;2014-05-08 00:20:00;5.200;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TMP4698;Jurgen Rendtel;15556;28.2972;-16.5083;2014-05-27 02:33:00;2014-05-27 05:03:00;6.510;0;0;0;0;0;0;0.5;1;0.5;0;0.5;0.5;0;0
TMP4717;Javor Kac;17762;45.9058;14.5992;2014-05-24 00:01:00;2014-05-24 01:31:00;6.050;0;0;0;0;0;0;0;0;1;1;0;0;0;0
TMP5470;Jurgen Rendtel;11152;52.4594;12.9639;2014-04-29 01:10:00;2014-04-29 02:10:00;6.240;0;0;0;0;0;0;0;0;0;1;0;0;0;0
TMP5754;Dusan Pavlovic;72276;44.2464;19.9308;2014-05-10 01:42:00;2014-05-10 02:13:00;5.842;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TMP6217;Vilem Heblik;48811;49.9786;15.6942;2014-05-04 00:12:00;2014-05-04 02:06:00;6.158;0;0;0;0;0;0;0;0;0;1;3;0;0;0
TMP6783;Javor Kac;77760;45.9778;14.1181;2014-05-05 00:38:00;2014-05-05 02:15:00;6.721;0;0;0;0;0;0;0;1;0;2;0;0;0;0
TMP7250;Terrence Ross;23152;30.2767;-103.5961;2014-05-03 08:36:00;2014-05-03 09:40:00;6.100;0;0;0;0;0;0;0;0;1;0;1;0;0;0
TMP7250;Terrence Ross;23152;30.2767;-103.5961;2014-05-03 09:47:00;2014-05-03 10:14:00;6.100;0;0;0;0;0;0;0;1;2;1;0;0;0;0
TMP7444;Vilem Heblik;71408;49.9786;15.6942;2014-05-05 00:14:00;2014-05-05 02:05:00;6.135;0;0;0;0;0;0;0;1;1;1;2;0;0;0
TMP7522;Michel Vandeputte;73301;50.7289;3.6144;2014-05-07 00:45:00;2014-05-07 03:00:00;6.133;0;0;0;0;0;0;0;2;2;1;0;0;0;0
