code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
WINRA;Roland Winkler;11711;51.2900;12.3600;2011-10-22 21:00:00;2011-10-22 23:30:00;6.190;0;0;0;0;0;0;0;0.5;1.5;1;0;0;0;0
WINRL;Roland Winkler;11711;51.2900;12.3600;2011-10-21 20:10:00;2011-10-21 22:30:00;6.210;0;0;0;0;0;0;0;0.5;2;1.5;1;0;0;0
WINRN;Roland Winkler;11711;51.2900;12.3600;2011-10-28 20:15:00;2011-10-28 23:35:00;6.180;0;0;0;0;0;0;0;1.5;1.5;0;0;0;0;0
WUSOR;Oliver Wusk;11110;52.4167;13.3333;2011-10-21 20:23:00;2011-10-22 00:06:00;5.982;0;0;0;0;0;0;0;1;5;6;0.5;3.5;0;0
XUZHI;Zhijian Xu;7699;32.4800;119.0056;2011-10-21 15:30:00;2011-10-21 16:35:00;4.805;0;0;0;0;0;0;0;0;1;1;0;0;0;0
XUZHI;Zhijian Xu;7699;32.4800;119.0056;2011-10-21 17:00:00;2011-10-21 19:00:00;4.444;0;0;0;0;0;0;1;2;0;0;0;0;0;0
YANAE;Alexandrina Yaneva;65232;43.1200;27.6703;2011-10-21 19:40:00;2011-10-22 00:00:00;5.800;0;0;0;0;0;0;0;0;1;0;0;0;0;0
YANAL;Alexsandrina Yaneva;29504;43.1201;27.6706;2011-10-21 19:40:00;2011-10-22 00:00:00;5.760;0;0;0;0;0;0;0;0;1;0;0;0;0;0
YANAX;Alexandrina Yaneva;55264;43.1200;27.6703;2011-10-22 21:30:00;2011-10-22 23:50:00;5.800;0;0;0;0;0;0;0;0;0;1;0;0;0;0
ZOLPZ;Przemyslaw Zoladek;34023;52.3864;20.9267;2011-10-22 23:10:00;2011-10-23 03:05:00;5.359;0;0;0;1;2;3;2;4;4;2;0;0;0;0
