code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
AMOAK;Alexandre Amorim;22517;-27.6611;-48.5450;2013-05-07 08:30:00;2013-05-07 08:45:00;5.300;0;0;0;0;0;0;1;0;1;1;1;0;0;0
AMOAK;Alexandre Amorim;22517;-27.6611;-48.5450;2013-05-07 08:46:00;2013-05-07 09:00:00;5.000;0;0;0;0;0;0;0;1;1;0;0;0;0;0
AMOAM;Alexandre Amorim;22517;-27.6611;-48.5450;2013-05-08 08:45:00;2013-05-08 09:00:00;5.500;0;0;0;0;0;1;0;1;1;1;0;0;0;0
BAKJX;Janos Bakos;1572;47.4439;19.5378;2013-05-04 01:30:00;2013-05-04 01:58:00;5.400;0;0;0;0;0;0;0;0;1;0;0;1;0;0
BAKJY;Janos Bakos;31947;47.4439;19.5378;2013-05-05 00:51:00;2013-05-05 01:48:00;5.730;0;0;0;0;1;0;1;1;0;2;1;1;0;0
CARAA;Adair Cardoso;22517;-27.6611;-48.5450;2013-04-20 05:56:00;2013-04-20 06:59:00;5.200;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CHINE;Neeraja Chinchalkar;69728;18.6186;73.8036;2013-05-06 21:43:00;2013-05-06 23:43:00;2.290;0;0;0;0;1;1;1;5;4;0;0;0;0;0
CHOSH;Seokhee Cho;3844;34.3364;126.8283;2013-05-05 19:01:00;2013-05-05 19:45:00;4.600;0;0;0;0;0;2;1;1;1;1;0;0;0;0
COOTG;TIM COOPER;41003;-26.0902;28.3161;2013-05-01 01:28:00;2013-05-01 02:28:00;5.200;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0
COOTG;TIM COOPER;41003;-26.0902;28.3161;2013-05-01 02:28:00;2013-05-01 03:28:00;5.300;0;0;0;0;0;0;0;0;0;0;0;1;0;0
COOTJ;TIM COOPER;41003;-26.0902;28.3161;2013-05-02 01:30:00;2013-05-02 02:30:00;5.000;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0
COOTJ;TIM COOPER;41003;-26.0902;28.3161;2013-05-02 02:30:00;2013-05-02 03:30:00;5.150;0;0;0;0;0;0;0;0;1;0;0.5;0.5;0;0
COOTK;TIM COOPER;41003;-26.0902;28.3161;2013-05-03 01:28:00;2013-05-03 02:28:00;5.250;0;0;0;0;0;0;0;4;0;1.5;3;0.5;0;0
COOTK;TIM COOPER;41003;-26.0902;28.3161;2013-05-03 02:28:00;2013-05-03 03:28:00;5.400;0;0;0;0;0;1;0;0;1;1.5;1.5;0;0;0
COOTL;TIM COOPER;41003;-26.0902;28.3161;2013-05-04 01:30:00;2013-05-04 02:30:00;5.300;0;0;0;0;0;0;1;1;1;1;1.5;0.5;0;0
COOTL;TIM COOPER;41003;-26.0902;28.3161;2013-05-04 02:36:00;2013-05-04 03:36:00;5.500;0;0;0;0;0;2;2;2;3.5;4.5;1;0;0;0
COOTN;TIM COOPER;41003;-26.0902;28.3161;2013-05-05 01:34:00;2013-05-05 02:04:00;5.600;0;0;0;0;0;0;1;2;0;1;2;1;0;0
COOTN;TIM COOPER;41003;-26.0902;28.3161;2013-05-05 02:04:00;2013-05-05 02:34:00;5.650;0;0;0;0;1;1;0;4;4.5;4;0.5;0;0;0
COOTN;TIM COOPER;41003;-26.0902;28.3161;2013-05-05 02:34:00;2013-05-05 03:04:00;5.750;0;0;0;1;0;0;1;2;2.5;2.5;2;0;0;0
COOTN;TIM COOPER;41003;-26.0902;28.3161;2013-05-05 03:04:00;2013-05-05 03:34:00;5.800;0;0;0;0;2;0;3;2;2;5.5;2.5;1;0;0
COOTO;TIM COOPER;41003;-26.0902;28.3161;2013-05-06 01:29:00;2013-05-06 01:59:00;5.650;0;0;0;0;0;0;0;4;2;2;0;1;0;0
COOTO;TIM COOPER;41003;-26.0902;28.3161;2013-05-06 01:59:00;2013-05-06 02:29:00;5.650;0;0;0;0;0;1;2;3;6;3;1.5;1.5;0;0
COOTO;TIM COOPER;41003;-26.0902;28.3161;2013-05-06 02:29:00;2013-05-06 02:44:00;5.700;0;0;0;0;0;1;2.5;1.5;3.5;1.5;1;0;0;0
COOTO;TIM COOPER;41003;-26.0902;28.3161;2013-05-06 02:44:00;2013-05-06 02:59:00;5.700;0;0;0;0;0;1;2;2;0;0;3.5;1.5;0;0
COOTO;TIM COOPER;41003;-26.0902;28.3161;2013-05-06 02:59:00;2013-05-06 03:14:00;5.700;0;0;0;0;0;0;2;3;2;1.5;1;1.5;0;0
COOTO;TIM COOPER;41003;-26.0902;28.3161;2013-05-06 03:14:00;2013-05-06 03:29:00;5.750;0;0;0;0;0;0;0;1;2;2.5;4;3.5;0;0
COOTP;TIM COOPER;41003;-26.0902;28.3161;2013-05-07 01:28:00;2013-05-07 02:00:00;5.800;0;0;0;0;0;0;2;1;2.5;5;2.5;2;0;0
COOTP;TIM COOPER;41003;-26.0902;28.3161;2013-05-07 02:00:00;2013-05-07 02:30:00;5.800;0;0;0;0;1;2;3;4;1.5;1;2.5;0;0;0
COOTP;TIM COOPER;41003;-26.0902;28.3161;2013-05-07 02:45:00;2013-05-07 03:15:00;5.700;0;0;0;1;1;0;0;1;2;7.5;2.5;1;0;0
COOTP;TIM COOPER;41003;-26.0902;28.3161;2013-05-07 03:15:00;2013-05-07 03:30:00;5.700;0;0;0;0;0;0;1;1;1.5;1.5;4.5;2.5;0;0
COOTQ;TIM COOPER;41003;-26.0902;28.3161;2013-05-08 01:31:00;2013-05-08 02:01:00;5.470;0;0;0;0;0;0;0;0.5;0.5;3.5;0.5;0;0;0
COOTQ;TIM COOPER;41003;-26.0902;28.3161;2013-05-08 02:01:00;2013-05-08 02:31:00;5.550;0;0;0;0;1;0;1;1;2;2;0;1;0;0
COOTQ;TIM COOPER;41003;-26.0902;28.3161;2013-05-08 02:38:00;2013-05-08 03:08:00;5.600;0;0;0;0;1;0;1;0;2;6;2;0;0;0
COOTQ;TIM COOPER;41003;-26.0902;28.3161;2013-05-08 03:08:00;2013-05-08 03:34:00;5.650;0;0;0;0;0;0;1;0;1.5;4;0.5;3;0;0
COSDF;Daniel Cosovanu;80804;47.8200;25.8200;2013-05-06 00:30:00;2013-05-06 01:25:00;5.290;0;0;0;0;0;0;0;0;1;3;1;1;0;0
COSIP;Ilie Cosovanu;46691;47.8200;25.8200;2013-05-06 00:30:00;2013-05-06 01:25:00;5.320;0;0;0;0;0;0;0;1;1;3;3;1;0;0
COSLN;Lucian-Mihai Cosovanu;78968;47.8200;25.8200;2013-05-07 00:00:00;2013-05-07 01:40:00;4.740;0;0;0;0;0;0;0;2;3;2;1;0;0;0
DEFER;Enrique de Ferra Fantín;40328;28.4000;-13.9833;2013-05-07 03:45:00;2013-05-07 05:10:00;5.984;0;0;0;0;1;0;6;4;6;4.5;0.5;0;0;0
?EGAN;Ana ?egarac;83461;44.2467;19.9306;2013-05-09 23:15:00;2013-05-10 02:09:00;5.513;0;0;0;0;0;2;1;0;1;2;0;0;0;0
HALSD;Shy Halatzi;44164;31.8125;35.0106;2013-05-07 00:00:00;2013-05-07 00:10:00;5.100;0;0;0;0;0;0;0;0;1;0;1;0;0;0
HALSD;Shy Halatzi;44164;31.8125;35.0106;2013-05-07 00:20:00;2013-05-07 00:30:00;5.100;0;0;0;0;0;0;0;1;1;0;0;0;0;0
HALSD;Shy Halatzi;44164;31.8125;35.0106;2013-05-07 01:00:00;2013-05-07 01:10:00;5.100;0;1;0;0;0;0;0;0;0;0;0;0;0;0
HALSD;Shy Halatzi;44164;31.8125;35.0106;2013-05-07 01:10:00;2013-05-07 01:20:00;5.100;0;0;0;1;1;0;0;0;0;1;0;0;0;0
HALSD;Shy Halatzi;44164;31.8125;35.0106;2013-05-07 01:20:00;2013-05-07 01:30:00;5.100;0;0;0;0;0;0;0;0;0;1;1;0;0;0
HALSD;Shy Halatzi;44164;31.8125;35.0106;2013-05-07 01:30:00;2013-05-07 01:40:00;5.000;0;0;0;0;0;0;0;0;0;1;0;0;0;0
HALSD;Shy Halatzi;44164;31.8125;35.0106;2013-05-07 01:40:00;2013-05-07 01:50:00;4.800;0;0;0;0;0;0;0;0;0;1;1;0;0;0
HARDV;Devika Hardikar;59734;18.6186;73.8036;2013-05-06 21:43:00;2013-05-06 23:43:00;2.290;0;0;0;0;1;1;0;5;3;0;0;0;0;0
HICGI;Gabriel Hickel;45744;-22.4011;-45.5317;2013-05-07 06:45:00;2013-05-07 07:25:00;5.760;0;0;0;0;0;0;5;7;6;4;0;0;0;0
HICGR;Gabriel Hickel;70113;-22.4011;-45.5317;2013-05-05 06:10:00;2013-05-05 07:10:00;5.830;0;0;0;0;0;3;3;4;3;0;0;0;0;0
IVAIB;Ilija Ivanovic;70140;44.2467;19.9306;2013-05-04 00:05:00;2013-05-04 02:15:00;4.649;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IVAIC;Ilija Ivanovic;47130;44.2467;19.9306;2013-05-06 01:09:00;2013-05-06 01:30:00;4.700;0;0;0;0;1;0;0;0;0;0;0;0;0;0
IVAIJ;Ilija Ivanovic;50314;44.2467;19.9306;2013-05-05 00:10:00;2013-05-05 01:40:00;5.746;0;0;0;0;0;0;1;1;2;1;0;0;0;0
KORSI;Stanislav Korotkiy;84558;43.6719;41.4400;2013-05-04 23:45:00;2013-05-05 00:00:00;6.000;0;0;0;0;0;0;0;1;0;0;1;0;0;0
KORSI;Stanislav Korotkiy;84558;43.6719;41.4400;2013-05-05 00:00:00;2013-05-05 00:15:00;6.000;0;0;0;0;0;0;0;1;0.5;1.5;0.5;0.5;0;0
KORSI;Stanislav Korotkiy;84558;43.6719;41.4400;2013-05-05 00:15:00;2013-05-05 00:30:00;6.000;0;0;0;0;0;0;0;1;1;1;0;0;0;0
KORSI;Stanislav Korotkiy;84558;43.6719;41.4400;2013-05-05 00:30:00;2013-05-05 00:45:00;5.000;0;0;0;0;0;1;0;1;0;0.5;0.5;1;0;0
KORSL;Stanislav Korotkiy;84558;43.6719;41.4400;2013-05-08 00:15:00;2013-05-08 00:30:00;5.000;0;0;0;0;0;0;0;1;0;0;2;0;0;0
KORSL;Stanislav Korotkiy;84558;43.6719;41.4400;2013-05-08 00:30:00;2013-05-08 00:45:00;4.000;0;0;0;0;0;0;0;0;0;1;0;0;0;0
