code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2008-01-03 07:30:00;2008-01-03 08:30:00;6.400;0;0;0;0;0;0;0;0;1;0;0;0;0;0
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2008-01-03 10:30:00;2008-01-03 11:30:00;6.400;0;0;0;0;0;0;0;0;1;4;0;0;0;0
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2008-01-03 11:30:00;2008-01-03 12:00:00;6.400;0;0;0;0;0;0;0;1;0;0;0;0;0;0
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2008-01-05 08:30:00;2008-01-05 09:30:00;6.300;0;0;0;0;0;0;0;0;0;1;3;0;0;0
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2008-01-05 09:30:00;2008-01-05 10:30:00;6.300;0;0;0;0;0;0;0;0;0;1;3;0;0;0
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2008-01-05 10:30:00;2008-01-05 11:00:00;6.300;0;0;0;0;0;0;1;0;1;0;0;0;0;0
ARLRA;RAINER ARLT;97150;52.9850;13.7483;2008-01-04 04:01:00;2008-01-04 04:09:00;6.490;0;0;0;0;0;0;0;2;1;1;2;0;0;0
ARLRA;RAINER ARLT;97150;52.9850;13.7483;2008-01-04 04:09:00;2008-01-04 04:17:00;6.490;0;0;0;0;0;0;0;0;1;3;0;1;1;0
ARLRA;RAINER ARLT;97150;52.9850;13.7483;2008-01-04 04:20:00;2008-01-04 04:29:00;6.490;0;0;0;0;0;1;0;0;2;1;2;1;0;0
ARLRA;RAINER ARLT;97150;52.9850;13.7483;2008-01-04 04:29:00;2008-01-04 04:40:00;6.490;0;0;0;0;0;0;0;3;3;3;1;0;0;0
ARLRA;RAINER ARLT;97150;52.9850;13.7483;2008-01-04 04:40:00;2008-01-04 04:49:00;6.490;0;0;0;0;1;0;0;1;1;4;1;2;0;0
ARLRA;RAINER ARLT;97150;52.9850;13.7483;2008-01-04 04:49:00;2008-01-04 04:58:00;6.490;0;0;0;0;0;0;0;0;2;5;1;0;0;0
ARLRA;RAINER ARLT;97150;52.9850;13.7483;2008-01-04 04:58:00;2008-01-04 05:07:00;6.420;0;0;0;0;0;1;1;0;0;2;4;1;0;0
ARLRA;RAINER ARLT;97150;52.9850;13.7483;2008-01-04 05:07:00;2008-01-04 05:17:00;6.280;0;0;0;0;0;0;0;1;1;1;2;1;0;0
