code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
VELVC;Valentin Velkov;3334;19.9164;99.8278;2014-01-03 18:50:00;2014-01-03 19:00:00;5.240;0;0;0;0;0;0;0;0;0;1;0;0;0;0
VELVC;Valentin Velkov;3334;19.9164;99.8278;2014-01-03 19:00:00;2014-01-03 19:15:00;5.420;0;0;0;0;0;0;0;0;1;0;0;0;0;0
WINRB;Roland Winkler;11714;52.2894;12.0364;2014-01-04 02:25:00;2014-01-04 02:40:00;6.100;0;0;0;0;0;0;0;0;4;4;0;0;0;0
WINRB;Roland Winkler;11714;52.2894;12.0364;2014-01-04 02:40:00;2014-01-04 02:55:00;6.100;0;0;0;0;0;0;0;0.5;0.5;2;0.5;0.5;0;0
WINRB;Roland Winkler;11714;52.2894;12.0364;2014-01-04 02:55:00;2014-01-04 03:10:00;6.120;0;0;0;0;0;0;0;1;5.5;0.5;0;2;0;0
WINRB;Roland Winkler;11714;52.2894;12.0364;2014-01-04 03:10:00;2014-01-04 03:25:00;6.120;0;0;0;0;0;0.5;0.5;0;2;1;0;0;0;0
WINRB;Roland Winkler;11714;52.2894;12.0364;2014-01-04 03:25:00;2014-01-04 03:45:00;6.120;0;0;0;0;0;0;1;0;0;3;2;0;0;0
WINRD;Roland Winkler;11714;52.2894;12.0364;2014-01-03 01:50:00;2014-01-03 03:10:00;6.108;0;0;0;0;0;0;0;1;2.5;2.5;1;0;0;0
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 17:58:00;2014-01-03 19:29:00;6.875;0;0;0;0;0;0;3;2.5;4;5.5;3;2;0;0
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 19:29:00;2014-01-03 20:46:00;6.746;0;0;0;0;0;2.5;1.5;2;5;9.5;2.5;2;0;0
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 20:46:00;2014-01-03 21:22:00;6.840;0;0;0;0;0;0;0;3;2.5;7;6;1.5;0;0
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 21:22:00;2014-01-03 22:10:00;6.875;0;0;0;0;0.5;1.5;0.5;1.5;5;6;4;0;0;0
WUKEA;kexuan wu;27475;43.4708;87.1778;2014-01-03 18:50:00;2014-01-03 19:05:00;5.070;0;0;0;0;1;0;2;0;4;1;0;0;0;0
WUKEA;kexuan wu;27475;43.4708;87.1778;2014-01-03 19:40:00;2014-01-03 19:55:00;5.010;0;0;0;0;1;1;1;1;3;1;0;0;0;0
WUKEI;keixuan wu;3937;43.4708;87.1775;2014-01-03 18:50:00;2014-01-03 19:05:00;5.070;0;0;0;0;1;0;2;0;4;1;0;0;0;0
WUKEI;keixuan wu;3937;43.4708;87.1775;2014-01-03 19:40:00;2014-01-03 19:55:00;5.010;0;0;0;0;1;1;1;1;2;2;0;0;0;0
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 00:19:00;2014-01-03 00:32:00;5.630;0;0;0;0;0;0;0;0;1;1;0;1;0;0
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 01:50:00;2014-01-03 02:10:00;5.930;0;0;0;0;0;0;0;0;0.5;0.5;1;2.5;0.5;0
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 02:10:00;2014-01-03 02:30:00;5.930;0;0;0;0;0;0;0;0;0;1;0;0;0;0
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 02:30:00;2014-01-03 02:50:00;5.930;0;0;0;0;0;0;0;0;0.5;1.5;0;1;0;0
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 02:50:00;2014-01-03 03:12:00;5.690;0;0;0;0;0;0;0;0;0;1;0;0.5;0.5;0
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 03:23:00;2014-01-03 03:43:00;5.810;0;0;0;0;0;0;0;2.5;2.5;0;0;2;0;0
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 03:43:00;2014-01-03 04:05:00;5.810;0;0;0;0;0;0;0;1;0;0;1;2.5;0.5;0
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 04:05:00;2014-01-03 04:35:00;5.810;0;0;0;0;0;0;0.5;0.5;1.5;1;1.5;2;0;0
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 04:35:00;2014-01-03 04:55:00;5.810;0;0;0;0;0;0;0;0;0;2;0;1;0;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 21:50:00;2014-01-04 00:49:00;5.700;0;0;0;0;0;0;0;0.5;1.5;0;1;0;0;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 01:24:00;2014-01-04 01:40:00;5.920;0;0;0;0;0;0;0;0;1;1;1;1;0;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 01:40:00;2014-01-04 01:55:00;5.920;0;0;0;0;0;0;0;0;0.5;4;1;1;0.5;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 01:55:00;2014-01-04 02:10:00;5.920;0;0;0;0;0;0;0;0;3;1;2;0.5;0.5;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 02:10:00;2014-01-04 02:25:00;6.060;0;0;0;0;0;0;0;1.5;1.5;1;2;1;0;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 02:25:00;2014-01-04 02:40:00;6.060;0;0;0;0;0;0;1;2;1.5;2.5;1;0;0;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 02:40:00;2014-01-04 02:55:00;6.060;0;0;0;0;0;0;0.5;0.5;0;3;1.5;1.5;1;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 02:55:00;2014-01-04 03:10:00;6.060;0;0;0;0;0;0;0;0.5;4;1;1.5;1;0;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 03:10:00;2014-01-04 03:30:00;5.890;0;0;0;0;0;1;1.5;2;2;2.5;1;0;0;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 03:30:00;2014-01-04 04:00:00;5.890;0;0;0;0;0;0;1;1;2;2;2;1.5;0.5;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 04:10:00;2014-01-04 04:40:00;5.890;0;0;0;0;0;0;0.5;0.5;2.5;2.5;1.5;0.5;0;0
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 04:40:00;2014-01-04 05:10:00;5.890;0;0;0;0;0.5;1.5;0;1;5;4;3.5;1.5;0;0
XUYUQ;yuqin xu;74483;43.4708;87.1775;2014-01-03 20:10:00;2014-01-03 20:25:00;5.750;0;0;0;0;0;0;1;1;2;2;0;0;0;0
ZHAJB;Jingyi Zhao;46823;43.4708;87.1778;2014-01-03 19:45:00;2014-01-03 19:50:00;5.130;0;0;0;0;0;0;0;0;2;3;0;1;0;0
ZHAJB;Jingyi Zhao;46823;43.4708;87.1778;2014-01-03 19:50:00;2014-01-03 19:55:00;5.130;0;0;0;0;0;0;0;1;1;2;1;0;0;0
ZHAJB;Jingyi Zhao;46823;43.4708;87.1778;2014-01-03 19:55:00;2014-01-03 20:00:00;5.130;0;0;0;0;0;0;1;1;3;0;1;0;0;0
ZHAJB;Jingyi Zhao;46823;43.4708;87.1778;2014-01-03 20:00:00;2014-01-03 20:05:00;5.130;0;0;0;0;0;0;0;0;2;2;2;0;0;0
ZHANN;Nianfeng Zhang;52551;35.8533;119.3600;2014-01-03 18:31:00;2014-01-03 19:15:00;5.340;0;0;0;0;1;0;1;1;10;16;10;2;0;0
ZHANN;Nianfeng Zhang;52551;35.8533;119.3600;2014-01-03 19:24:00;2014-01-03 19:48:00;5.340;0;0;0;0;0;0;0;7;2;6;8;1;0;0
ZHANN;Nianfeng Zhang;52551;35.8533;119.3600;2014-01-03 20:12:00;2014-01-03 20:42:00;5.340;0;0;0;0;0;1;3;6;4;20;12;1;0;0
ZHANN;Nianfeng Zhang;52551;35.8533;119.3600;2014-01-03 20:54:00;2014-01-03 21:28:00;5.070;0;0;0;0;0;0;2;7;8;12;5;1;0;0
ZHANN;Nianfeng Zhang;52551;35.8533;119.3600;2014-01-03 21:36:00;2014-01-03 21:53:00;4.780;0;0;0;0;0;1;3;9;5;4;3;0;0;0
ZHAXS;xiang zhan;16887;39.7822;115.5250;2014-01-03 19:57:00;2014-01-03 20:19:00;5.500;0;0;0;0;0;1;3;5;8;8;7;1;0;0
ZHAXS;xiang zhan;16887;39.7822;115.5250;2014-01-03 21:40:00;2014-01-03 21:55:00;5.500;0;0;0;0;1;1;5;3;5;6;7;7;0;0
ZHAXS;xiang zhan;16887;39.7822;115.5250;2014-01-03 22:07:00;2014-01-03 22:19:00;5.500;0;0;0;0;1;0;5;4;4;4;8;4;0;0
ZHUMR;meiru zhu;19347;43.4708;87.1775;2014-01-03 18:50:00;2014-01-03 19:05:00;6.200;0;0;0;0;0;1;1;2;2;1;0;0;0;0
ZHUMR;meiru zhu;19347;43.4708;87.1775;2014-01-03 19:40:00;2014-01-03 19:55:00;5.760;0;0;0;0;0;1;0;1;3;3;1;0;0;0
ZHUYS;Yusong Zhu;21204;40.2767;116.8303;2014-01-03 17:37:00;2014-01-03 17:54:00;4.620;0;0;0;0;0;0;0;0;1;1;2;0;0;0
ZHUYS;Yusong Zhu;21204;40.2767;116.8303;2014-01-03 18:05:00;2014-01-03 18:24:00;4.620;0;0;0;0;0;0;1;2;0;3;3;0;0;0
