code;name;sitecode;lat;lon;start;stop;teff;lm;f;qua
TMP4729;Maciek Myszkiewicz;62928;52.1650;22.2714;2014-01-03 22:09:00;2014-01-03 22:20:00;0.1600;5.900;1.100;3
TMP4729;Maciek Myszkiewicz;62928;52.1650;22.2714;2014-01-03 22:42:00;2014-01-03 22:50:00;0.1100;5.900;1.100;5
TMP4729;Maciek Myszkiewicz;62928;52.1650;22.2714;2014-01-03 22:50:00;2014-01-03 23:07:00;0.2500;5.900;1.100;4
TMP4729;Maciek Myszkiewicz;62928;52.1650;22.2714;2014-01-03 23:07:00;2014-01-04 00:00:00;0.6600;5.900;1.100;6
TMP5142;Sasha Prokofyev;77032;34.8536;33.5831;2014-01-02 02:24:00;2014-01-02 02:40:00;0.2500;5.550;1.050;0
TMP5142;Sasha Prokofyev;77032;34.8536;33.5831;2014-01-02 02:46:00;2014-01-02 03:03:00;0.2500;5.550;1.110;3
TMP5142;Sasha Prokofyev;77032;34.8536;33.5831;2014-01-02 03:07:00;2014-01-02 03:23:00;0.2500;5.550;1.050;0
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 02:00:00;2014-01-04 02:15:00;0.2500;6.300;1.000;8
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 02:15:00;2014-01-04 02:30:00;0.2500;6.300;1.000;12
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 02:30:00;2014-01-04 02:45:00;0.2500;6.300;1.000;11
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 02:45:00;2014-01-04 03:00:00;0.2500;6.300;1.000;5
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 03:00:00;2014-01-04 03:15:00;0.2500;6.300;1.000;11
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 03:15:00;2014-01-04 03:30:00;0.2500;6.300;1.000;5
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 03:30:00;2014-01-04 03:45:00;0.2500;6.300;1.000;7
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 03:45:00;2014-01-04 04:00:00;0.2500;6.300;1.000;3
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 04:00:00;2014-01-04 04:20:00;0.3300;6.320;1.000;7
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 04:20:00;2014-01-04 04:40:00;0.3300;6.320;1.000;10
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 04:40:00;2014-01-04 05:00:00;0.3300;6.320;1.000;9
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 05:00:00;2014-01-04 05:20:00;0.3300;6.300;1.000;5
TMP5631;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-04 05:20:00;2014-01-04 05:50:00;0.5000;6.260;1.000;13
TMP6449;Branislav Savic;5603;44.2458;19.9264;2014-01-04 03:25:00;2014-01-04 03:41:00;0.2700;5.550;1.000;3
TMP6449;Branislav Savic;5603;44.2458;19.9264;2014-01-04 03:41:00;2014-01-04 03:58:00;0.2800;5.700;1.000;6
TMP6449;Branislav Savic;5603;44.2458;19.9264;2014-01-04 03:58:00;2014-01-04 04:08:00;0.1670;5.700;1.150;6
TMP6449;Branislav Savic;5603;44.2458;19.9264;2014-01-04 04:08:00;2014-01-04 04:20:00;0.2000;5.700;1.150;4
TMP6449;Branislav Savic;5603;44.2458;19.9264;2014-01-04 04:20:00;2014-01-04 04:33:00;0.2200;5.950;1.100;4
TMP6449;Branislav Savic;5603;44.2458;19.9264;2014-01-04 04:33:00;2014-01-04 04:42:00;0.1500;5.800;1.050;5
TMP6449;Branislav Savic;5603;44.2458;19.9264;2014-01-04 04:42:00;2014-01-04 05:00:00;0.3000;5.750;1.000;6
TMP6562;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-05 03:13:00;2014-01-05 04:19:00;1.1000;6.240;1.000;4
TMP6608;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-05 23:15:00;2014-01-06 00:15:00;1.0000;6.250;1.000;4
TMP6608;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-06 00:15:00;2014-01-06 01:15:00;1.0000;6.260;1.000;4
TMP6608;Jurgen Rendtel;11152;52.4594;12.9639;2014-01-06 01:15:00;2014-01-06 02:15:00;1.0000;6.280;1.000;3
TMP7208;Michel Vandeputte;35877;50.7289;3.6144;2014-01-05 03:15:00;2014-01-05 03:45:00;0.5000;6.400;1.000;1
TMP7208;Michel Vandeputte;35877;50.7289;3.6144;2014-01-05 03:55:00;2014-01-05 04:55:00;1.0000;6.400;1.000;6
TMP7208;Michel Vandeputte;35877;50.7289;3.6144;2014-01-05 04:55:00;2014-01-05 05:55:00;1.0000;6.400;1.000;5
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 17:03:00;2014-01-03 17:13:00;0.1670;5.850;1.000;4
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 17:13:00;2014-01-03 17:23:00;0.1670;6.150;1.000;1
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 17:23:00;2014-01-03 17:33:00;0.1670;6.150;1.000;0
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 17:33:00;2014-01-03 17:43:00;0.1670;6.150;1.000;3
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 17:43:00;2014-01-03 17:53:00;0.1670;6.150;1.000;1
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 17:53:00;2014-01-03 18:10:00;0.2800;5.800;1.000;2
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 18:10:00;2014-01-03 18:33:00;0.2200;5.500;1.000;2
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 18:33:00;2014-01-03 18:53:00;0.3300;5.500;1.000;1
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 18:53:00;2014-01-03 19:03:00;0.1670;5.500;1.000;2
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 19:03:00;2014-01-03 19:23:00;0.3300;5.650;1.000;0
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 19:23:00;2014-01-03 19:44:00;0.3500;5.800;1.000;5
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 19:44:00;2014-01-03 19:57:00;0.2200;5.900;1.000;0
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 19:57:00;2014-01-03 20:11:00;0.2300;6.000;1.000;3
TMP7242;Branislav Savic;91875;44.2458;19.9264;2014-01-03 20:11:00;2014-01-03 20:25:00;0.2300;5.700;1.000;1
TMP7749;Anna Levina;22421;30.3083;35.1353;2014-01-03 22:00:00;2014-01-03 22:30:00;0.5000;5.900;1.000;4
TMP7749;Anna Levina;22421;30.3083;35.1353;2014-01-03 22:30:00;2014-01-03 23:00:00;0.5000;5.900;1.000;11
TMP7749;Anna Levina;22421;30.3083;35.1353;2014-01-03 23:00:00;2014-01-03 23:20:00;0.3300;5.900;1.000;5
TMP7749;Anna Levina;22421;30.3083;35.1353;2014-01-03 23:35:00;2014-01-04 00:00:00;0.4200;5.900;1.000;5
TMP7749;Anna Levina;22421;30.3083;35.1353;2014-01-04 00:00:00;2014-01-04 00:10:00;0.1600;5.900;1.000;5
TMP7749;Anna Levina;22421;30.3083;35.1353;2014-01-04 00:50:00;2014-01-04 01:30:00;0.6700;5.900;1.000;14
TMP7862;Christoph Gerber;16103;49.4303;8.6492;2014-01-04 01:15:00;2014-01-04 01:30:00;0.2300;5.800;1.000;4
TMP7862;Christoph Gerber;16103;49.4303;8.6492;2014-01-04 01:30:00;2014-01-04 01:45:00;0.2300;5.800;1.000;4
TMP7862;Christoph Gerber;16103;49.4303;8.6492;2014-01-04 01:45:00;2014-01-04 02:00:00;0.2300;5.600;1.000;8
TMP7862;Christoph Gerber;16103;49.4303;8.6492;2014-01-04 02:00:00;2014-01-04 02:18:00;0.2800;5.400;1.000;5
TMP8327;Sasha Prokofyev;30121;34.8544;33.5822;2014-01-02 01:50:00;2014-01-02 02:06:00;0.2500;5.550;1.000;0
TMP8459;Vilem Heblik;32364;49.9786;15.6942;2014-01-03 03:05:00;2014-01-03 03:35:00;0.5000;6.100;1.070;2
TMP8459;Vilem Heblik;32364;49.9786;15.6942;2014-01-03 03:35:00;2014-01-03 04:05:00;0.5000;6.150;1.000;4
TMP8459;Vilem Heblik;32364;49.9786;15.6942;2014-01-03 04:05:00;2014-01-03 04:35:00;0.5000;6.100;1.000;5
TMP8459;Vilem Heblik;32364;49.9786;15.6942;2014-01-03 04:35:00;2014-01-03 05:05:00;0.5000;6.150;1.000;8
TMP8459;Vilem Heblik;32364;49.9786;15.6942;2014-01-03 05:05:00;2014-01-03 05:35:00;0.5000;5.900;1.000;8
TMP8509;Michel Vandeputte;93079;50.7289;3.6144;2014-01-07 01:27:00;2014-01-07 02:27:00;1.0000;6.300;1.000;2
TMP8509;Michel Vandeputte;93079;50.7289;3.6144;2014-01-07 02:27:00;2014-01-07 03:27:00;1.0000;6.300;1.000;4
TMP8509;Michel Vandeputte;93079;50.7289;3.6144;2014-01-07 03:27:00;2014-01-07 04:27:00;1.0000;6.200;1.000;2
TMP8509;Michel Vandeputte;93079;50.7289;3.6144;2014-01-07 04:27:00;2014-01-07 05:30:00;1.0500;6.150;1.000;2
TMP8695;Branislav Savic;78787;44.2458;19.9264;2014-01-03 01:14:00;2014-01-03 01:34:00;0.3300;5.600;1.000;0
TMP8695;Branislav Savic;78787;44.2458;19.9264;2014-01-03 01:34:00;2014-01-03 01:55:00;0.3500;5.750;1.000;1
TMP8695;Branislav Savic;78787;44.2458;19.9264;2014-01-03 01:55:00;2014-01-03 02:14:00;0.3200;5.400;1.000;0
TMP8695;Branislav Savic;78787;44.2458;19.9264;2014-01-03 02:14:00;2014-01-03 02:30:00;0.2700;5.300;1.050;1
TMP8695;Branislav Savic;78787;44.2458;19.9264;2014-01-03 02:30:00;2014-01-03 02:46:00;0.2700;5.000;1.400;1
TMP8695;Branislav Savic;78787;44.2458;19.9264;2014-01-03 02:46:00;2014-01-03 03:00:00;0.2300;5.810;1.100;5
TMP8695;Branislav Savic;78787;44.2458;19.9264;2014-01-03 03:00:00;2014-01-03 03:12:00;0.2000;5.850;1.000;2
TMP8695;Branislav Savic;78787;44.2458;19.9264;2014-01-03 03:12:00;2014-01-03 03:25:00;0.2200;6.100;1.000;1
TMP8695;Branislav Savic;78787;44.2458;19.9264;2014-01-03 03:25:00;2014-01-03 03:40:00;0.2500;5.620;1.100;2
TMP8941;tomasz lenart;44911;51.1683;22.9197;2014-01-03 17:57:00;2014-01-03 19:00:00;1.0000;6.200;1.000;10
TMP8941;tomasz lenart;44911;51.1683;22.9197;2014-01-03 19:00:00;2014-01-03 20:04:00;1.0000;6.200;1.000;18
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-03 17:30:00;2014-01-03 18:00:00;0.5000;6.000;1.000;12
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-03 18:00:00;2014-01-03 18:30:00;0.5000;6.000;1.000;13
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-03 18:30:00;2014-01-03 19:15:00;0.7500;6.000;1.000;12
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-03 19:45:00;2014-01-03 20:15:00;0.5000;6.100;1.000;5
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-03 20:15:00;2014-01-03 20:45:00;0.5000;6.100;1.000;7
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-03 21:50:00;2014-01-03 22:20:00;0.5000;6.300;1.000;9
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-03 22:20:00;2014-01-03 22:50:00;0.5000;6.300;1.000;6
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-03 22:50:00;2014-01-03 23:20:00;0.5000;6.300;1.000;10
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-03 23:20:00;2014-01-03 23:50:00;0.5000;6.300;1.000;11
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-03 23:50:00;2014-01-04 00:20:00;0.5000;6.300;1.000;8
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-04 00:20:00;2014-01-04 00:50:00;0.5000;6.300;1.000;7
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-04 00:50:00;2014-01-04 01:20:00;0.5000;6.300;1.000;16
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-04 02:10:00;2014-01-04 02:45:00;0.5800;6.100;1.000;13
TMP97;Michel Vandeputte;15338;50.7289;3.6144;2014-01-04 03:10:00;2014-01-04 03:25:00;0.2500;6.300;1.000;8
TODMC;Marija Todorovic;39253;44.2458;19.9264;2014-01-03 18:10:00;2014-01-03 18:33:00;0.3800;5.500;1.000;4
TODMC;Marija Todorovic;39253;44.2458;19.9264;2014-01-03 18:33:00;2014-01-03 18:53:00;0.3300;5.400;1.000;4
TODMC;Marija Todorovic;39253;44.2458;19.9264;2014-01-03 18:53:00;2014-01-03 19:14:00;0.3500;5.300;1.000;0
TODMC;Marija Todorovic;39253;44.2458;19.9264;2014-01-03 19:14:00;2014-01-03 19:27:00;0.2200;5.300;1.000;3
TODMC;Marija Todorovic;39253;44.2458;19.9264;2014-01-03 19:27:00;2014-01-03 19:44:00;0.2800;5.300;1.000;2
TODMC;Marija Todorovic;39253;44.2458;19.9264;2014-01-03 19:44:00;2014-01-03 19:57:00;0.2200;5.700;1.000;0
TODMC;Marija Todorovic;39253;44.2458;19.9264;2014-01-03 19:57:00;2014-01-03 20:11:00;0.2300;5.600;1.000;2
TODMC;Marija Todorovic;39253;44.2458;19.9264;2014-01-03 20:11:00;2014-01-03 20:24:00;0.2200;5.600;1.000;3
TODMJ;Marija Todorovic;56126;19.9264;44.2458;2014-01-03 01:14:00;2014-01-03 01:41:00;0.4500;5.500;1.000;0
TODMJ;Marija Todorovic;56126;19.9264;44.2458;2014-01-03 01:41:00;2014-01-03 02:12:00;0.5200;5.400;1.000;0
VANHF;Hendrik Vandenbruaene;19308;50.9872;3.3203;2014-01-03 18:05:00;2014-01-03 18:51:00;0.5600;5.550;1.050;10
VANHF;Hendrik Vandenbruaene;19308;50.9872;3.3203;2014-01-03 18:51:00;2014-01-03 19:55:00;0.8000;5.600;1.000;16
VELVC;Valentin Velkov;3334;19.9164;99.8278;2014-01-03 18:30:00;2014-01-03 18:50:00;0.3330;5.240;1.667;1
VELVC;Valentin Velkov;3334;19.9164;99.8278;2014-01-03 18:50:00;2014-01-03 19:00:00;0.1670;5.240;1.667;1
VELVC;Valentin Velkov;3334;19.9164;99.8278;2014-01-03 19:00:00;2014-01-03 19:15:00;0.2500;5.420;1.667;1
VELVC;Valentin Velkov;3334;19.9164;99.8278;2014-01-03 19:15:00;2014-01-03 19:30:00;0.2500;5.000;1.667;0
WINRB;Roland Winkler;11714;52.2894;12.0364;2014-01-04 02:25:00;2014-01-04 02:40:00;0.2400;6.100;1.000;8
WINRB;Roland Winkler;11714;52.2894;12.0364;2014-01-04 02:40:00;2014-01-04 02:55:00;0.2400;6.100;1.000;4
WINRB;Roland Winkler;11714;52.2894;12.0364;2014-01-04 02:55:00;2014-01-04 03:10:00;0.2400;6.120;1.000;9
WINRB;Roland Winkler;11714;52.2894;12.0364;2014-01-04 03:10:00;2014-01-04 03:25:00;0.2400;6.120;1.000;4
WINRB;Roland Winkler;11714;52.2894;12.0364;2014-01-04 03:25:00;2014-01-04 03:45:00;0.3200;6.120;1.000;6
WINRD;Roland Winkler;11714;52.2894;12.0364;2014-01-03 01:50:00;2014-01-03 02:20:00;0.4900;6.120;1.000;2
WINRD;Roland Winkler;11714;52.2894;12.0364;2014-01-03 02:20:00;2014-01-03 02:50:00;0.4900;6.100;1.000;3
WINRD;Roland Winkler;11714;52.2894;12.0364;2014-01-03 02:50:00;2014-01-03 03:10:00;0.3200;6.100;1.000;2
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 17:58:00;2014-01-03 18:23:00;0.4170;6.850;1.000;4
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 18:23:00;2014-01-03 18:42:00;0.3170;6.920;1.000;6
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 18:42:00;2014-01-03 18:56:00;0.2330;6.890;1.000;6
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 18:56:00;2014-01-03 19:29:00;0.5330;6.860;1.000;4
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 19:29:00;2014-01-03 19:48:00;0.3000;6.790;1.000;5
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 19:48:00;2014-01-03 20:00:00;0.2000;6.720;1.000;5
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 20:00:00;2014-01-03 20:22:00;0.3500;6.720;1.000;7
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 20:22:00;2014-01-03 20:35:00;0.2000;6.720;1.000;0
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 20:35:00;2014-01-03 20:46:00;0.1830;6.780;1.000;8
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 20:46:00;2014-01-03 21:22:00;0.5670;6.840;1.000;20
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 21:22:00;2014-01-03 21:34:00;0.2000;6.860;1.000;7
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 21:34:00;2014-01-03 21:51:00;0.2670;6.880;1.000;5
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 21:51:00;2014-01-03 21:57:00;0.1000;6.880;1.000;5
WOZLB;LUKASZ WOZNIAK;70132;50.1050;22.2322;2014-01-03 21:57:00;2014-01-03 22:10:00;0.2000;6.880;1.000;2
WOZLZ;LUKASZ WOZNIAK;66171;50.1050;22.2322;2014-01-03 17:58:00;2014-01-03 18:23:00;0.4170;6.850;1.000;4
WOZLZ;LUKASZ WOZNIAK;66171;50.1050;22.2322;2014-01-03 18:23:00;2014-01-03 18:42:00;0.3170;6.920;1.000;6
WOZLZ;LUKASZ WOZNIAK;66171;50.1050;22.2322;2014-01-03 18:42:00;2014-01-03 18:56:00;0.2330;6.890;1.000;6
WUKEA;kexuan wu;27475;43.4708;87.1778;2014-01-03 18:50:00;2014-01-03 19:05:00;0.2500;5.070;1.000;8
WUKEA;kexuan wu;27475;43.4708;87.1778;2014-01-03 19:40:00;2014-01-03 19:55:00;0.2500;5.010;1.000;8
WUKEI;keixuan wu;3937;43.4708;87.1775;2014-01-03 18:50:00;2014-01-03 19:05:00;0.2500;5.070;1.000;8
WUKEI;keixuan wu;3937;43.4708;87.1775;2014-01-03 19:40:00;2014-01-03 19:55:00;0.2500;5.010;1.000;8
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 00:19:00;2014-01-03 00:32:00;0.2160;5.630;1.000;3
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 01:50:00;2014-01-03 02:10:00;0.3330;5.930;1.000;5
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 02:10:00;2014-01-03 02:30:00;0.3330;5.930;1.000;1
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 02:30:00;2014-01-03 02:50:00;0.3330;5.930;1.000;3
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 02:50:00;2014-01-03 03:12:00;0.3660;5.690;1.000;2
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 03:23:00;2014-01-03 03:43:00;0.3330;5.810;1.000;7
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 03:43:00;2014-01-03 04:05:00;0.3660;5.810;1.000;5
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 04:05:00;2014-01-03 04:35:00;0.5000;5.810;1.000;7
WUSOM;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 04:35:00;2014-01-03 04:55:00;0.3330;5.810;1.000;3
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-03 21:50:00;2014-01-03 21:58:00;0.1330;5.700;1.050;1
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 00:42:00;2014-01-04 00:49:00;0.1160;5.700;1.150;2
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 01:24:00;2014-01-04 01:40:00;0.2660;5.920;1.000;4
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 01:40:00;2014-01-04 01:55:00;0.2500;5.920;1.000;7
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 01:55:00;2014-01-04 02:10:00;0.2500;5.920;1.000;7
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 02:10:00;2014-01-04 02:25:00;0.2500;6.060;1.000;7
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 02:25:00;2014-01-04 02:40:00;0.2500;6.060;1.000;8
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 02:40:00;2014-01-04 02:55:00;0.2500;6.060;1.000;8
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 02:55:00;2014-01-04 03:10:00;0.2500;6.060;1.000;8
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 03:10:00;2014-01-04 03:30:00;0.3330;5.890;1.000;10
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 03:30:00;2014-01-04 04:00:00;0.5000;5.890;1.000;10
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 04:10:00;2014-01-04 04:40:00;0.5000;5.890;1.000;8
WUSON;Oliver Wusk;11110;52.4167;13.3333;2014-01-04 04:40:00;2014-01-04 05:10:00;0.5000;5.890;1.000;17
XUYUQ;yuqin xu;74483;43.4708;87.1775;2014-01-03 20:10:00;2014-01-03 20:25:00;0.2500;5.750;1.000;6
ZHAJB;Jingyi Zhao;46823;43.4708;87.1778;2014-01-03 19:45:00;2014-01-03 19:50:00;0.0830;5.130;1.100;6
ZHAJB;Jingyi Zhao;46823;43.4708;87.1778;2014-01-03 19:50:00;2014-01-03 19:55:00;0.0830;5.130;1.100;5
ZHAJB;Jingyi Zhao;46823;43.4708;87.1778;2014-01-03 19:55:00;2014-01-03 20:00:00;0.0830;5.130;1.100;6
ZHAJB;Jingyi Zhao;46823;43.4708;87.1778;2014-01-03 20:00:00;2014-01-03 20:05:00;0.0830;5.130;1.100;6
ZHANN;Nianfeng Zhang;52551;35.8533;119.3600;2014-01-03 18:31:00;2014-01-03 19:15:00;0.7300;5.340;1.200;41
ZHANN;Nianfeng Zhang;52551;35.8533;119.3600;2014-01-03 19:24:00;2014-01-03 19:48:00;0.4000;5.340;1.100;24
ZHANN;Nianfeng Zhang;52551;35.8533;119.3600;2014-01-03 20:12:00;2014-01-03 20:42:00;0.5000;5.340;1.000;47
ZHANN;Nianfeng Zhang;52551;35.8533;119.3600;2014-01-03 20:54:00;2014-01-03 21:28:00;0.5300;5.070;1.000;35
ZHANN;Nianfeng Zhang;52551;35.8533;119.3600;2014-01-03 21:36:00;2014-01-03 21:53:00;0.2800;4.780;1.000;25
ZHAXS;xiang zhan;16887;39.7822;115.5250;2014-01-03 19:57:00;2014-01-03 20:19:00;0.3670;5.500;1.052;33
ZHAXS;xiang zhan;16887;39.7822;115.5250;2014-01-03 21:40:00;2014-01-03 21:55:00;0.2500;5.500;1.111;35
ZHAXS;xiang zhan;16887;39.7822;115.5250;2014-01-03 22:07:00;2014-01-03 22:19:00;0.2000;5.500;1.052;30
ZHUMR;meiru zhu;19347;43.4708;87.1775;2014-01-03 18:50:00;2014-01-03 19:05:00;0.2500;6.200;1.000;7
ZHUMR;meiru zhu;19347;43.4708;87.1775;2014-01-03 19:40:00;2014-01-03 19:55:00;0.2500;5.760;1.000;9
ZHUYS;Yusong Zhu;21204;40.2767;116.8303;2014-01-03 17:37:00;2014-01-03 17:54:00;0.2830;4.620;1.000;4
ZHUYS;Yusong Zhu;21204;40.2767;116.8303;2014-01-03 18:05:00;2014-01-03 18:24:00;0.3170;4.620;1.000;9
