code;name;sitecode;lat;lon;start;stop;teff;lm;f;lyr
RENJU;JURGEN RENDTEL;63229;52.5000;14.0167;2007-04-23 00:40:00;2007-04-23 01:10:00;0.5000;6.320;1.000;9
RENJU;JURGEN RENDTEL;63229;52.5000;14.0167;2007-04-23 01:10:00;2007-04-23 01:40:00;0.5000;6.320;1.000;4
RENJU;JURGEN RENDTEL;63229;52.5000;14.0167;2007-04-23 01:40:00;2007-04-23 02:10:00;0.5000;6.250;1.000;5
SPEUL;ULRICH SPERBERG;53192;52.5500;14.0667;2007-04-20 22:19:00;2007-04-20 23:34:00;1.0200;6.130;1.000;3
SPEUL;ULRICH SPERBERG;53192;52.5500;14.0667;2007-04-21 00:41:00;2007-04-21 01:08:00;0.3200;6.020;1.000;2
SPEUL;ULRICH SPERBERG;72623;52.5500;14.0167;2007-04-21 21:59:00;2007-04-21 23:58:00;1.7500;6.300;1.000;3
SPEUL;ULRICH SPERBERG;72623;52.5500;14.0167;2007-04-22 00:01:00;2007-04-22 02:09:00;1.2000;6.370;1.000;5
TREMA;MANUELA TRENN;65283;52.5500;14.0167;2007-04-21 22:00:00;2007-04-21 23:00:00;1.0000;6.030;1.000;3
TREMA;MANUELA TRENN;65283;52.5500;14.0167;2007-04-21 23:00:00;2007-04-22 00:00:00;1.0000;6.320;1.000;5
VANDV;David Vansteenlant;38038;50.3333;3.3333;2007-04-22 22:10:00;2007-04-23 00:30:00;2.0500;5.600;1.000;16
VANMC;MICHEL VANDEPUTTE;97690;50.7167;3.6333;2007-04-18 22:42:00;2007-04-18 23:42:00;1.0000;6.400;1.000;1
VANMC;MICHEL VANDEPUTTE;97690;50.7167;3.6333;2007-04-18 23:42:00;2007-04-19 00:42:00;1.0000;6.500;1.000;3
VANMC;MICHEL VANDEPUTTE;97690;50.7167;3.6333;2007-04-19 00:42:00;2007-04-19 01:42:00;1.0000;6.500;1.000;2
VANMC;MICHEL VANDEPUTTE;97690;50.7167;3.6333;2007-04-19 01:42:00;2007-04-19 02:42:00;1.0000;6.400;1.000;3
VANMC;MICHEL VANDEPUTTE;37187;50.7167;3.6333;2007-04-20 23:05:00;2007-04-21 00:05:00;1.0000;6.500;1.000;3
VANMC;MICHEL VANDEPUTTE;37187;50.7167;3.6333;2007-04-21 00:05:00;2007-04-21 01:05:00;1.0000;6.500;1.000;4
VANMC;MICHEL VANDEPUTTE;37187;50.7167;3.6333;2007-04-21 01:05:00;2007-04-21 02:05:00;1.0000;6.600;1.000;7
VANMC;MICHEL VANDEPUTTE;37187;50.7167;3.6333;2007-04-21 02:05:00;2007-04-21 03:05:00;1.0000;6.550;1.000;4
VANMC;MICHEL VANDEPUTTE;79905;50.7167;3.6333;2007-04-22 01:05:00;2007-04-22 02:05:00;1.0000;6.600;1.000;13
VANMC;MICHEL VANDEPUTTE;79905;50.7167;3.6333;2007-04-22 02:05:00;2007-04-22 03:05:00;1.0000;6.530;1.000;16
VANMC;MICHEL VANDEPUTTE;53095;50.7167;3.6333;2007-04-22 22:30:00;2007-04-22 23:00:00;0.5000;6.200;1.000;8
VANMC;MICHEL VANDEPUTTE;53095;50.7167;3.6333;2007-04-22 23:00:00;2007-04-22 23:30:00;0.5000;6.200;1.000;3
VANMC;MICHEL VANDEPUTTE;53095;50.7167;3.6333;2007-04-22 23:30:00;2007-04-23 00:00:00;0.5000;6.300;1.000;6
VANMC;MICHEL VANDEPUTTE;53095;50.7167;3.6333;2007-04-23 00:00:00;2007-04-23 00:30:00;0.5000;6.300;1.000;9
VANMC;MICHEL VANDEPUTTE;53095;50.7167;3.6333;2007-04-23 00:30:00;2007-04-23 01:00:00;0.5000;6.400;1.000;4
VANMC;MICHEL VANDEPUTTE;53095;50.7167;3.6333;2007-04-23 01:00:00;2007-04-23 01:30:00;0.5000;6.400;1.000;7
VANMC;MICHEL VANDEPUTTE;53095;50.7167;3.6333;2007-04-23 01:30:00;2007-04-23 02:00:00;0.5000;6.600;1.000;6
VANMC;MICHEL VANDEPUTTE;53095;50.7167;3.6333;2007-04-23 02:25:00;2007-04-23 03:10:00;0.7500;6.420;1.000;8
VERJX;JAN VERFL;23609;49.9106;14.7836;2007-04-22 21:30:00;2007-04-22 22:20:00;0.8300;5.800;1.000;5
VERJX;JAN VERFL;23609;49.9106;14.7836;2007-04-22 23:40:00;2007-04-23 00:28:00;0.8000;6.000;1.000;7
WACFR;FRANK WACHTER;93115;51.1000;13.6500;2007-04-21 21:15:00;2007-04-21 22:30:00;1.2500;6.030;1.000;4
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-04-22 22:00:00;2007-04-22 23:00:00;0.9900;5.550;1.090;2
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-04-22 23:00:00;2007-04-23 00:00:00;0.9800;5.650;1.090;6
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-04-23 00:00:00;2007-04-23 01:00:00;0.9800;5.900;1.030;7
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-04-23 01:00:00;2007-04-23 02:00:00;0.9600;5.900;1.000;20
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-04-23 02:00:00;2007-04-23 02:30:00;0.4800;5.500;1.000;6
