code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2008-10-08 07:13:00;2008-10-08 08:14:00;6.200;0;0;0;0;0;0;1;0;1;0;0;0;0;0
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2008-10-15 09:39:00;2008-10-15 11:40:00;4.600;0;0;0;0;0;0;1;0;0;3;0;0;0;0
AGUSA;Salvador Aguirre;5370;29.3194;-110.8228;2008-10-16 09:00:00;2008-10-16 11:00:00;4.600;0;0;0;0;0;0;0;2;0;2;0;0;0;0
AGUSA;Salvador Aguirre;41153;29.2175;-110.7606;2008-10-19 04:11:00;2008-10-19 06:11:00;5.500;0;0;0;0;0;0;0;0;1;2;0;0;0;0
AGUSA;Salvador Aguirre;41153;29.2175;-110.7606;2008-10-19 06:20:00;2008-10-19 07:20:00;5.200;0;0;0;0;0;0;1;2;1;0;0;0;0;0
AGUSA;Salvador Aguirre;41153;29.2175;-110.7606;2008-10-19 09:27:00;2008-10-19 10:27:00;5.000;0;0;0;0;0;0;2;1;1;2;0;0;0;0
AGUSA;Salvador Aguirre;41153;29.2175;-110.7606;2008-10-19 10:27:00;2008-10-19 11:10:00;5.000;0;0;0;0;0;0;1;0;3;1;0;0;0;0
AGUSA;Salvador Aguirre;41153;29.2175;-110.7606;2008-10-21 05:35:00;2008-10-21 06:35:00;6.000;0;0;0;0;0;0;1;2;2;2;1;0;0;0
AGUSA;Salvador Aguirre;41153;29.2175;-110.7606;2008-10-21 06:35:00;2008-10-21 07:35:00;6.200;0;0;0;0;0;0;0;0;1;8;0;0;0;0
AGUSA;Salvador Aguirre;41153;29.2175;-110.7606;2008-10-21 07:35:00;2008-10-21 08:35:00;5.800;0;0;0;0;1;0;2;0;5;6;1;0;0;0
AGUSA;Salvador Aguirre;41153;29.2175;-110.7606;2008-10-21 08:35:00;2008-10-21 09:35:00;5.500;0;0;0;0;1;3;1;3;9;5;2;0;0;0
